Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,in_context,context_indices,retrieval_scores
"china has begun a push to promote small , low-emission cars as oil prices remain high and environmental concerns grow over the nation 's fast-rising auto culture , state press reported thursday .",china pushes smaller cars as environmental concerns grow,"assistant
<think>

</think>

china promotes small low-emission cars amid high oil prices","assistant
<think>

</think>

china promotes small low-emission cars amid high oil prices",570,28,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
israeli prime minister ariel sharon was fighting for his life thursday after suffering a massive stroke .,major events in sharon 's life,"was fighting for his life thursday after suffering a massive stroke .

Summary:
assistant
<think>

</think>

sharon fighting for life after stroke","was fighting for his life thursday after suffering a massive stroke .

Summary:
assistant
<think>

</think>

sharon fighting for life after stroke",553,45,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"the dollar regained some lost ground in asian trade thursday in what was seen as a largely technical rebound after weakness prompted by expectations of a shift in us interest rate policy , dealers said .",dollar regains ground in asian trade,":
assistant
<think>

</think>

dollar rebounds in asian trade",":
assistant
<think>

</think>

dollar rebounds in asian trade",568,30,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"a ##-million-dollar lawsuit filed by superstar michael jackson against a us businessman over ownership of a bounty of jackson family memorabilia has been tossed out of court , documents showed wednesday .",judge tosses out michael jackson 's memorabilia lawsuit,"assistant
<think>

</think>

jackson lawsuit tossed out","assistant
<think>

</think>

jackson lawsuit tossed out",570,28,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
us president george w. bush defied congress again wednesday as he placed a slew of controversial political allies in key defense and foreign policy posts in his administration by circumventing the requisite approval process in the senate .,bush defies congress names defense foreign policy posts,"<think>

</think>

bush defies congress on defense appointments","<think>

</think>

bush defies congress on defense appointments",574,24,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"oil prices were slightly easier in asian trade thursday , marking time ahead of key us stockpile figures and after resolution of the russia-ukraine gas pricing dispute , dealers said .",oil prices were easier in asian trade,":
assistant
<think>

</think>

oil prices ease slightly in asia amid gas dispute resolution",":
assistant
<think>

</think>

oil prices ease slightly in asia amid gas dispute resolution",568,30,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"us veteran and eight-time grand slam winner andre agassi has withdrawn from this month 's australian open due to a nagging ankle injury , his management team announced thursday .",agassi withdraws from australian open,"Summary:
assistant
<think>

</think>

agassi withdraws from australian open due to ankle injury","Summary:
assistant
<think>

</think>

agassi withdraws from australian open due to ankle injury",567,31,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"japanese share prices rose #.## percent in morning trade thursday to hit their highest level in more than five years as fresh gains on wall street fanned upbeat investor sentiment , dealers said .",tokyo shares rise #.## percent in morning trade,"assistant
<think>

</think>

japanese shares hit five-year high","assistant
<think>

</think>

japanese shares hit five-year high",570,28,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"a securities firm in tokyo said thursday that one of its traders had mistakenly bought #,### times more shares in a company than intended in the latest botched trade to hit asia 's largest bourse .",another botched trade on tokyo stock market,"</think>

tokyo trader buys #,### times more shares than intended","</think>

tokyo trader buys #,### times more shares than intended",575,23,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"researchers in australia said thursday they had grown new breasts in mice after discovering the stem cell responsible for UNK tissue , a find which could pave the way for new treatments for breast cancer .",scientists locate stem cell which may hold secrets of breast cancer,"assistant
<think>

</think>

australian researchers grow mouse breasts from stem cells","assistant
<think>

</think>

australian researchers grow mouse breasts from stem cells",570,28,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"doctors are at the final stages of an operation on israeli prime minister ariel sharon to remove blood from his brain following a massive stroke , a hospital spokesman said thursday .",doctors at final stages of sharon surgery,":
assistant
<think>

</think>

doctors nearing completion of stroke surgery on israeli pm sharon",":
assistant
<think>

</think>

doctors nearing completion of stroke surgery on israeli pm sharon",568,30,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"the world 's largest chipmaker intel has asked the vietnamese government for a license to build a chip plant worth ### million dollars in southern ho chi minh city , a government official said thursday .",intel to invest ### mln dlr in chip plant in vietnam,"assistant
<think>

</think>

intel seeks license to build chip plant in vietnam","assistant
<think>

</think>

intel seeks license to build chip plant in vietnam",571,27,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"an intrepid british oarsman 's bid to row round antarctica ended after just ## kilometres -lrb- ## miles -rrb- when he unexpectedly collided with the falkland islands , british newspapers reported thursday .",british UNK UNK crashes after ## km,british oarsman's antarctica row ends after collision with falkland islands,british oarsman's antarctica row ends after collision with falkland islands,578,20,598,0.3955451726942556,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
"malaysian experts say they may have discovered a new species of UNK , the world 's largest flower which is famous for its putrid smell , according to a report thursday .",malaysia probes possible new species of world 's largest flower,"<think>

</think>

malaysian experts discover world 's largest flower","<think>

</think>

malaysian experts discover world 's largest flower",569,19,588,0.3257507843154599,0.3683308608781271,0.3683308608781271,0.15881025805018667,0.3426985202794072,"For example,
document: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
summary: australian current account deficit narrows sharply
document: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
summary: at least two dead in southern philippines blast
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
summary: envoy urges north korea to restart nuclear disablement
document: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
summary: skorea announces tax cuts to stimulate economy
document: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
summary: taiwan shares close down #.## percent
document: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
summary: australian stocks close down #.# percent
document: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
summary: spain 's colonial posts #.## billion euro loss
document: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
summary: kadhafi promises wide political economic reforms
document: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .
summary: un 's top aid official arrives in drought-hit ethiopia","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
