Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sv_initial_raw,sv_verified_raw
"text1: lee janzen , who was tied atop the leaderboard with five holes left , finished with a 68 and tied for sixth . text2: lee janzen , tied atop the leaderboard with five holes left , finished with a 68 to tie for sixth with bob crane ( 67 ) at 269 .",3.25,4.5,"Final score:
4.5",275,31,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"bob crane ( 67 ) at 269 .

Score:
4.5","Final score:
4.5"
"text1: tenet has been under scrutiny since november , when former chief executive jeffrey barbakow said the company used aggressive pricing to trigger higher payments for the sickest medicare patients . text2: in november , jeffrey brabakow , the chief executive at the time , said the company used aggressive pricing to get higher payments for the sickest medicare patients .",3.75,4.5,"score:
4.5",290,16,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,"score:
4.5"
text1: boeing 's board is also expected to decide at its december meeting whether to offer the airplane for sale to airlines . text2: it is widely expected to give bair formal approval to offer the plane for sale to airlines .,2.25,4.0,4.0,262,44,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"for sale to airlines . text2: it is widely expected to give bair formal approval to offer the plane for sale to airlines .

Score:
Score: 4.0",4.0
"text1: bush said resistance forces hostile to the u.s. presence "" feel like ... the conditions are such that they can attack us there . text2: there are some who feel like the conditions are such that they can attack us there .",2.75,4.0,4.0,262,44,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"that they can attack us there . text2: there are some who feel like the conditions are such that they can attack us there .

Score:
Score: 4.0",4.0
text1: it has a margin of error of plus or minus 4 percentage points . text2: that poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points .,2.5,3.5,3.5,256,50,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"plus or minus 4 percentage points . text2: that poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points .

Score:
Score: 3.5",3.5
text1: defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client . text2: defense lawyers had requested a change of venue for two reasons : they argued that massive pretrial publicity had tainted the jury pool against their client .,4.75,4.5,4.5,272,34,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"reasons : they argued that massive pretrial publicity had tainted the jury pool against their client .

Score:
Score: 4.5",4.5
"text1: founded in 1996 , the lendingtree exchange consists of more than 200 banks , lenders , and brokers . text2: lendingtree matches borrowers via the internet with more than 200 mortgage brokers , banks and other lenders .",3.5,4.0,4.0,262,44,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,", and brokers . text2: lendingtree matches borrowers via the internet with more than 200 mortgage brokers , banks and other lenders .

Score:
Score: 4.0",4.0
text1: most taxpayers will get surprise tax cuts of between $ 4 and $ 11 a week from july 1 . text2: australia 's 9 million income taxpayers received surprise tax cuts of between $ 3 and $ 11 a week from treasurer peter costello last night .,3.25,4.5,"Final score:
4.5",271,35,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"3 and $ 11 a week from treasurer peter costello last night .

Score:
4.5","Final score:
4.5"
"text1: shares of mony were gaining $ 2.57 , or 9 % , to $ 31.90 in after-hours trading on instinet . text2: mony shares rose 8.76 per cent to $ 31.90 in after-hours trading in new york .",3.25,4.5,4.5,274,32,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"cent to $ 31.90 in after-hours trading in new york .

Score:
Score: 4.5",4.5
"text1: gyorgy heizler , head of the local disaster unit , said the coach was carrying 38 passengers . text2: the head of the local disaster unit , gyorgy heizler , said the coach driver had failed to heed red stop lights .",3.0,3.5,3.5,269,37,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,", gyorgy heizler , said the coach driver had failed to heed red stop lights .

Score:
Score: 3.5",3.5
"text1: tuition at four-year private colleges averaged $ 19,710 this year , up 6 percent from 2002 . text2: for the current academic year , tuition at public colleges averaged $ 4,694 , up almost $ 600 from the year before .",1.5,2.5,2.5,272,34,306,0.04960238406420103,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"$ 4,694 , up almost $ 600 from the year before .

Score:
Score: 2.5",2.5
"text1: the statewide unemployment rate fell to 6.4 percent , down from a revised 6.7 percent in august . text2: the unemployment rate in san joaquin county dipped last month to 8.5 percent , down nearly a full percentage point from august .",2.0,3.5,3.5,269,33,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"to 8.5 percent , down nearly a full percentage point from august .

Score:
Score: 3.5",3.5
text1: diana was at her lowest ebb when she wrote the letter to paul burrell claiming there was a plot to kill her . text2: burrell said diana wrote a letter in october 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance .,3.0,4.5,4.5,280,22,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"to keep as insurance .

Score:
Score: 4.5",4.5
text1: security lights have also been installed and police have swept the grounds for booby traps . text2: security lights have also been installed on a barn near the front gate .,3.0,3.5,"Final score:
3.5",245,57,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text1: security lights have also been installed and police have swept the grounds for booby traps . text2: security lights have also been installed on a barn near the front gate .

Score:
3.5","Final score:
3.5"
text1: but u.s. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed . text2: but american troops will not shrink from mounting raids in the locations of their foes that can be pinpointed .,4.75,4.5,4.5,261,41,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text2: but american troops will not shrink from mounting raids in the locations of their foes that can be pinpointed .

Score:
Score: 4.5",4.5
text1: moore had no immediate comment tuesday . text2: moore did not have an immediate response tuesday .,4.778,4.5,"Final score:
4.5",234,68,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"score means stronger semantic similarity.
Think step by step internally.
Output only the final numeric score.

Text pair:
text1: moore had no immediate comment tuesday . text2: moore did not have an immediate response tuesday .

Score:
4.5","Final score:
4.5"
"text1: a judge ordered the child placed in state custody aug. 8 . text2: on aug. 8 , juvenile court judge robert yeates ordered that parker be placed in protective custody .",3.2,4.5,4.5,253,49,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"state custody aug. 8 . text2: on aug. 8 , juvenile court judge robert yeates ordered that parker be placed in protective custody .

Score:
Score: 4.5",4.5
text1: gillespie sent a letter to cbs president leslie moonves asking for a historical review or a disclaimer . text2: republican national committee chairman ed gillespie issued a letter friday to cbs television president leslie moonves .,3.6,3.5,"Final score:
3.5",261,41,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"committee chairman ed gillespie issued a letter friday to cbs television president leslie moonves .

Score:
3.5","Final score:
3.5"
"text1: but white house spokesman ari fleischer said yesterday : "" the steps the iranians claim to have taken in terms of capturing al-qa 'ida are insufficient . "" text2: "" the steps that the iranians claim to have taken in terms of capturing al-qaida are insufficient .",3.2,4.5,4.5,274,28,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"taken in terms of capturing al-qaida are insufficient .

Score:
Score: 4.5",4.5
"text1: dotson was arrested monday in his native maryland and charged with murder . text2: dotson , 21 , was subsequently charged with dennehy 's murder .",3.2,3.5,"Final score:
3.5",245,57,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text1: dotson was arrested monday in his native maryland and charged with murder . text2: dotson , 21 , was subsequently charged with dennehy 's murder .

Score:
3.5","Final score:
3.5"
"text1: the bank also said its offer was subject to the agreement of drax 's senior banks , senior bond holders and hedging banks by 30 september 2003 . text2: the offer is also subject to goldman signing an agreement with drax 's senior banks , senior bond holders and hedging banks by sept . 30 , it said .",4.4,4.5,"Final score:
4.5",283,19,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,":
4.5","Final score:
4.5"
text1: the results were released at tuesday 's meeting in seattle of the american thoracic society and will be published in thursday 's new england journal of medicine . text2: the study results were released at a meeting in seattle of the american thoracic society and also will be published in tomorrow 's issue of the new england journal of medicine .,4.364,4.5,"score:
4.5",286,16,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,"score:
4.5"
text1: his dissent was joined by chief justice william h. rehnquist and justice clarence thomas . text2: chief justice william h. rehnquist and justices antonin scalia and clarence thomas dissented .,3.8,3.5,"Final score:
3.5",259,43,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"justice william h. rehnquist and justices antonin scalia and clarence thomas dissented .

Score:
3.5","Final score:
3.5"
text1: united already has paid the city $ 34 million in penalties for not meeting the first round of employment targets . text2: united has paid $ 34 million in penalties for failing to meet employment targets .,4.4,4.5,4.5,256,46,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"penalties for not meeting the first round of employment targets . text2: united has paid $ 34 million in penalties for failing to meet employment targets .

Score:
Score: 4.5",4.5
"text1: shelley 's office reported friday that 575,926 signatures have been reported to him . text2: shelley 's office released signature counts late friday and said counties had reported counting 575,926 signatures so far .",4.5,4.5,"Final score:
4.5",261,41,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"released signature counts late friday and said counties had reported counting 575,926 signatures so far .

Score:
4.5","Final score:
4.5"
"text1: bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" white house press secretary ari fleischer said yesterday . text2: on tuesday , before byrd 's speech , fleischer said bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing .",4.0,4.5,4.5,283,19,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"aircraft landing .

Score:
Score: 4.5",4.5
"text1: standing with reporters and photographers about 150 yards from the prison gates was brent newbury , president of the rockland county patrolmen 's benevolent association . text2: "" the whole thing is a travesty , "" fumed brent newbury , president of the rockland county patrolmen 's benevolent association .",1.5,3.5,"Final score:
3.5",278,24,302,0.04968646287670708,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"benevolent association .

Score:
3.5","Final score:
3.5"
"text1: "" they were brutally beaten , and it 's really a wonder that porchia is the only deceased in this case . "" text2: "" it 's a wonder that porchia was the only deceased in this case , "" sax added .",3.0,3.5,"score:
3.5",253,34,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"that porchia was the only deceased in this case , "" sax added .

Score:
3.5","score:
3.5"
"text1: "" the gloves are off , "" said unifi official rob o 'neill . text2: unifi official rob o 'neill said : "" the gloves are off .",5.0,3.5,"score:
3.5",240,47,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"unifi official rob o 'neill . text2: unifi official rob o 'neill said : "" the gloves are off .

Score:
3.5","score:
3.5"
"text1: pratt & whitney had said that 75 per cent of the engine equipment would be outsourced to europe , with final assembly in germany . text2: pratt & whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to european suppliers , with final assembly in germany .",3.6,4.5,":
4.5",272,15,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,":
4.5"
text1: staff writers selwyn crawford and colleen mccain nelson and brian anderson of dallasnews.com contributed to this report . text2: staff writers brandon formby and colleen mccain nelson contributed to this report .,2.8,4.0,4.0,256,31,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"on formby and colleen mccain nelson contributed to this report .

Score:
Score: 4.0",4.0
text1: the commerce commission would have been a significant hurdle for such a deal . text2: the new zealand commerce commission had given westpac no indication whether it would have approved its deal .,1.8,4.0,4.0,244,43,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"such a deal . text2: the new zealand commerce commission had given westpac no indication whether it would have approved its deal .

Score:
Score: 3.5",4.0
text1: prosecutors filed a motion informing lee they intend to seek the death penalty . text2: he added that prosecutors will seek the death penalty .,3.4,4.0,4.0,234,53,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"final numeric score.

Text pair:
text1: prosecutors filed a motion informing lee they intend to seek the death penalty . text2: he added that prosecutors will seek the death penalty .

Score:
Score: 4.0",4.0
"text1: "" they 've been in the stores for over six weeks , "" says carney . text2: the quarterlies usually stay in stores for between six to eight weeks , "" carney added .",2.6,4.5,"score:
4.5",244,43,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"ney . text2: the quarterlies usually stay in stores for between six to eight weeks , "" carney added .

Score:
4.5","score:
4.5"
"text1: "" let 's show we won 't let them off , "" said marc blondel , leader of the force ouvriere union . text2: "" the movement to defend pensions is gaining momentum , and we won 't give up , "" said marc blondel , leader of the force ouvriere union .",2.2,4.5,4.5,269,18,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"union .

Score:
Score: 4.5",4.5
"text1: contrary to what peoplesoft management would have you believe , oracle intends to fully support peoplesoft customers and products for many years to come . "" text2: ellison said that contrary to the contentions of peoplesoft management , oracle intends to "" fully support peoplesoft customers and products "" for many years to come .",4.8,4.5,"score:
4.5",267,20,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".

Score:
4.5","score:
4.5"
"text1: american masters : arthur miller , elia kazan and the blacklist : none without sin ( wed . text2: note the subheading of this terrible parable in the "" american masters "" series , "" arthur miller , elia kazan and the blacklist : none without sin . """,3.0,3.5,"score:
3.5",263,24,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"none without sin . ""

Score:
3.5","score:
3.5"
text1: that package included increases to both the city 's sales and income taxes . text2: he also objects to the sales and personal income tax increases in the package .,2.0,4.0,4.0,240,47,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"included increases to both the city 's sales and income taxes . text2: he also objects to the sales and personal income tax increases in the package .

Score:
Score: 4.0",4.0
"text1: the world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates . text2: the world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .",3.5,4.5,4.5,266,21,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"trying to apply them .

Score:
Score: 4.5",4.5
"text1: but price declines have remained below 30 percent , year over year , for the last two quarters , said idc analyst john mcarthur . text2: mcarthur told internetnews.com price declines have moderated and remained below 30 percent from the previous year for the last two quarters .",3.75,4.5,4.5,266,21,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"the last two quarters .

Score:
Score: 4.5",4.5
"text1: putin hailed saudi arabia as ``one of the most important muslim nations . text2: before the meeting , putin said russia regards saudi arabia as a key muslim state .",3.5,4.5,4.5,247,40,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,". text2: before the meeting , putin said russia regards saudi arabia as a key muslim state .

Score:
Score: 4.5",4.5
"text1: the songs are on offer for 99 cents each , or $ 9.99 for an album . text2: the company will offer songs for 99 cents and albums for $ 9.95 .",3.333,4.5,"score:
4.5",246,41,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,". text2: the company will offer songs for 99 cents and albums for $ 9.95 .

Score:
4.5","score:
4.5"
"text1: "" certainly what we know suggests that we should take what they 're saying very seriously , "" he added . text2: "" we don 't know everything [ but ] what we know suggests that we should take what they 're saying seriously , "" he said .",4.25,4.5,4.5,261,26,287,0.05016890944170882,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"they 're saying seriously , "" he said .

Score:
Score: 4.5",4.5
"text1: under mexican law , bounty hunting is considered a form of kidnapping . text2: bounty hunting is illegal in mexico , and the bounty hunter was charged with kidnapping .",4.0,4.5,4.5,253,61,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"the final numeric score.

Text pair:
text1: under mexican law , bounty hunting is considered a form of kidnapping . text2: bounty hunting is illegal in mexico , and the bounty hunter was charged with kidnapping .

Score:
Score: 4.5",4.5
"text1: gillette shares rose $ 1.45 , or 4.5 percent , to $ 33.95 in afternoon new york stock exchange trading . text2: shares of gillette closed down 45 cents at $ 33.70 in trading wednesday on the new york stock exchange .",2.0,3.5,"Final score:
3.5",278,36,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"33.70 in trading wednesday on the new york stock exchange .

Score:
3.5","Final score:
3.5"
"text1: shares of san diego-based jack in the box closed at $ 21.49 , up 78 cents , or 3.8 percent , on the new york stock exchange . text2: shares of tampa-based outback steakhouse inc. closed at $ 44.50 , up $ 1.78 , or 4.2 percent , on the new york stock exchange .",1.6,3.5,3.5,301,13,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,Score: 3.0,3.5
"text1: the dow jones industrials climbed more than 140 points to above the 9,000 mark , the first time since december . text2: the dow jones industrials briefly surpassed the 9,000 mark for the first time since december . """,3.6,4.5,4.5,272,42,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text2: the dow jones industrials briefly surpassed the 9,000 mark for the first time since december . ""

Score:
Score: 4.5",4.5
"text1: the announcements were made at the international broadcasting convention ( ibc ) in amsterdam . text2: the submission was on monday , but the announcement was made friday at the international broadcasting convention in amsterdam .",3.4,3.5,3.5,260,54,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"announcements were made at the international broadcasting convention ( ibc ) in amsterdam . text2: the submission was on monday , but the announcement was made friday at the international broadcasting convention in amsterdam .

Score:
Score: 3.5",3.5
"text1: appellate courts across the country have issued differing rulings on the issue , allowing public displays of the ten commandments in some cases and banning them in others . text2: lower courts have splintered on the issue , allowing depictions of the ten commandments in some instances and not in others .",4.25,4.5,4.5,279,35,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"issue , allowing depictions of the ten commandments in some instances and not in others .

Score:
Score: 4.5",4.5
"text1: the government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks , homeland security officials announced tuesday . text2: the department of homeland security announced tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on u.s. commercial aircraft .",4.75,4.5,4.5,281,33,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"research into ways to thwart shoulder-fired missile attacks on u.s. commercial aircraft .

Score:
Score: 4.5",4.5
text1: tamil parties blame the liberation tigers of tamil eelam ( ltte ) for these killings . text2: the government wanted to revive talks with the liberation tigers of tamil eelam ( ltte ) to discuss the interim structure .,1.75,3.5,"Final score:
3.5",266,48,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"2: the government wanted to revive talks with the liberation tigers of tamil eelam ( ltte ) to discuss the interim structure .

Score:
3.5","Final score:
3.5"
"text1: two of the britons , sandy mitchell from glasgow and glasgow-born william sampson , face the death penalty . text2: sandy mitchell , 44 , from kirkintilloch , glasgow , and william sampson , a british citizen born in glasgow , face beheading in public .",3.25,4.0,4.0,288,26,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"glasgow , face beheading in public .

Score:
Score: 4.0",4.0
"text1: he urged patience from americans eager for the service , which is intended to block about 80 percent of telemarketing calls . text2: the free service was originally intended to block about 80 percent of telemarketer calls .",3.0,4.0,4.0,269,45,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"telemarketing calls . text2: the free service was originally intended to block about 80 percent of telemarketer calls .

Score:
Score: 4.0",4.0
"text1: he was arrested tuesday night at a northwest atlanta tire shop after a national manhunt . text2: he was arrested in atlanta , georgia , on monday night by police acting on a tip-off .",2.4,4.0,4.0,263,51,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"atlanta tire shop after a national manhunt . text2: he was arrested in atlanta , georgia , on monday night by police acting on a tip-off .

Score:
Score: 4.0",4.0
"text1: jordan green , the prelate 's private lawyer , said he had no comment . text2: o 'brien 's attorney , jordan green , declined to comment .",3.6,4.5,4.5,257,57,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"text1: jordan green , the prelate 's private lawyer , said he had no comment . text2: o 'brien 's attorney , jordan green , declined to comment .

Score:
Score: 4.5",4.5
"text1: mr hadley , who has a new partner and child , said : "" i am absolutely delighted . text2: in a statement issued by his solicitors , mr hadley said : "" i am absolutely delighted with the outcome of proceedings .",3.4,3.5,"Final score:
3.5",265,49,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,". text2: in a statement issued by his solicitors , mr hadley said : "" i am absolutely delighted with the outcome of proceedings .

Score:
3.5","Final score:
3.5"
"text1: the losses occurred overnight in willow canyon , one of three areas in the santa catalina mountains threatened by the 2-week-old fire that already had blackened 70,000 acres . text2: the losses occurred overnight in willow canyon , one of three areas in the santa catalina mountains threatened by the resurgent aspen fire .",3.25,4.5,4.5,289,25,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"by the resurgent aspen fire .

Score:
Score: 4.5",4.5
"text1: "" we do not want to stand by and let a credit card lynching take place , "" declared rep. major owens ( d-brooklyn ) . text2: "" we don 't want to stand by and see a credit card lynching take place , "" he said .",3.5,4.5,4.5,278,36,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"t want to stand by and see a credit card lynching take place , "" he said .

Score:
Score: 4.5",4.5
text1: the effort is the bush administration 's latest effort to expand the role of religious organizations in government services . text2: july 10 - the bush administration 's latest effort to expand the role of religious organizations in government services enlists church-based youth groups in anti-drug programs .,3.25,4.0,4.0,278,36,314,0.050186131626105634,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"role of religious organizations in government services enlists church-based youth groups in anti-drug programs .

Score:
Score: 4.0",4.0
"text1: however , commercial use of the 2.6.0 kernel is still months off for most customers . text2: commercial releases of the 2.6 kernel by major linux distributors still remain months away .",3.786,4.0,4.0,247,37,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"2: commercial releases of the 2.6 kernel by major linux distributors still remain months away .

Score:
Score: 4.0",4.0
"text1: the broader standard & poor 's 500 index .spx advanced 2 points , or 0.24 percent , to 977 . text2: the nasdaq composite index .ixic was off 6.52 points , or 0.39 percent , at 1,645.66 .",0.8,3.6,"score:
3.6",268,16,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,3.5,"score:
3.6"
text1: two officials initially said about 300 workers had been arrested at 61 stores in 21 states . text2: but the officials later revised the numbers and said about 250 had been arrested at some 60 stores .,2.4,4.0,4.0,249,35,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"later revised the numbers and said about 250 had been arrested at some 60 stores .

Score:
Score: 4.0",4.0
"text1: "" this deal makes sense for both companies , "" halla said in a prepared statement . text2: brian halla , ceo of natsemi , claimed the deal made sense for both companies .",3.2,4.0,4.0,246,38,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,": brian halla , ceo of natsemi , claimed the deal made sense for both companies .

Score:
Score: 4.0",4.0
"text1: fifty-seven senators , including 24 republicans , have signed the letter . text2: of those who signed the letter , 57 are senators , including 24 republicans .",4.923,4.5,"Final score:
4.5",238,46,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"have signed the letter . text2: of those who signed the letter , 57 are senators , including 24 republicans .

Score:
4.5","Final score:
4.5"
"text1: the shares represent more than half the 115.9 million shares turner held at the end of april , according to bloomberg data . text2: the sale represents about 52 per cent of the 115.9 million shares mr turner held at the end of april .",3.8,4.5,4.5,262,22,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"the end of april .

Score:
Score: 4.5",4.5
"text1: five more human cases of west nile virus , were reported by the mesa county health department on wednesday . text2: as of this week , 103 human west nile cases in 45 counties had been reported to the health department .",2.6,3.5,"Final score:
3.5",251,33,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"cases in 45 counties had been reported to the health department .

Score:
3.5","Final score:
3.5"
"text1: mr. manuel and his group entered the united states by walking across the bridge linking matamoros and brownsville . text2: manuel and his group entered the us the same way thousands of people do every day , by walking across the bridge between matamoros and brownsville .",4.0,4.5,"Final score:
4.5",260,24,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"and brownsville .

Score:
4.5","Final score:
4.5"
"text1: under nasd regulations , mr. young can file a response and request a hearing before an nasd panel . text2: the analyst , already let go by merrill , can request a hearing before a nasd panel .",3.0,4.0,4.0,251,33,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"go by merrill , can request a hearing before a nasd panel .

Score:
Score: 4.0",4.0
"text1: its keywords are supported by chinese language web portals . text2: chinese language web portals also support 3721 keywords , the web site said .",3.2,4.5,"Final score:
4.5",232,52,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"1: its keywords are supported by chinese language web portals . text2: chinese language web portals also support 3721 keywords , the web site said .

Score:
4.5","Final score:
4.5"
"text1: the president began his speech by acknowledging the terrorist attacks in saudi arabia that killed at least 29 people , including seven americans . text2: bush , however , also lashed out at the terrorist bombings in saudi arabia that killed at least 29 people -- including a number of americans .",3.2,3.6,"Final score:
3.6",265,19,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,":
3.5","Final score:
3.6"
"text1: sirius carries national public radio , although it doesn 't include popular shows such as "" all things considered "" and "" morning edition . "" text2: sirius recently began carrying national public radio , a deal pooh-poohed by xm because it doesn 't include popular shows like all things considered and morning edition .",3.4,4.5,"score:
4.5",268,16,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,4.5,"score:
4.5"
"text1: "" i ´ m very proud of the citizens of this state , "" gov. john baldacci said after votes from tuesday ´ s referendum were counted . text2: "" i 'm very proud of the citizens of this state , "" said gov. john baldacci , a casino foe .",3.2,3.5,"Final score:
3.5",263,21,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,".

Score:
3.5","Final score:
3.5"
"text1: among three major candidates , schwarzenegger is wining the battle for independents and crossover voters . text2: schwarzenegger picks up more independents and crossover voters than bustamante .",3.4,4.0,4.0,244,40,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"and crossover voters . text2: schwarzenegger picks up more independents and crossover voters than bustamante .

Score:
Score: 4.0",4.0
"text1: he will replace ron dittemore , who announced his resignation april 23 . text2: dittemore announced his plans to resign on april 23 .",2.6,4.5,4.5,238,46,284,0.04803978662312147,1.2421382361904763,1.1145125554207438,0.5876911164350666,0.5633465147141096,"on dittemore , who announced his resignation april 23 . text2: dittemore announced his plans to resign on april 23 .

Score:
Score: 4.5",4.5
