Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i feel like we may be coming to the point in the tv series where the show is incredibly popular but sadly the writers are coming to the end of their story lines and soon there will be nothing left to keep the plot a float,joy,sadness,"assistant
<think>

</think>

sadness",127,13,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i was entertaining myself with this memory while at the same time feeling like that guy in that movie dazed and confused who says i just keep on getin older and the girls stay the same age,surprise,sadness,"the same age

Label:
assistant
<think>

</think>

sadness",120,20,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i had to continue to enforce my no playdate policy which meant i continued to feel angry twice over each day once during a horrible morning drop off and once in the afternoon when i reminded noah that no he couldnt play because of the bad drop off missing mommy,anger,anger,anger,134,6,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i woke up feeling groggy and grumpy and like the last thing i wanted to do was make dinner,sadness,anger,"up feeling groggy and grumpy and like the last thing i wanted to do was make dinner

Label:
assistant
<think>

</think>

anger",103,37,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i wake up feeling like something terrifyingly bad is bound to happen to me before i even get a chance to stick a limb outside of my covers,sadness,fear,"i even get a chance to stick a limb outside of my covers

Label:
assistant
<think>

</think>

fear",110,30,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i feel god in my life more now than i ever have before and things are so wonderful right now,joy,joy,":
i feel god in my life more now than i ever have before and things are so wonderful right now

Label:
assistant
<think>

</think>

joy",101,39,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i do feel like ive been a neglectful friend but its due to the fact that i feel like a hinderance so i just stay away,sadness,sadness,"the fact that i feel like a hinderance so i just stay away

Label:
assistant
<think>

</think>

sadness",109,31,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i did not know this i could not look out upon the sea and sky without feeling mildly discontent,sadness,sadness,"Input text:
i did not know this i could not look out upon the sea and sky without feeling mildly discontent

Label:
assistant
<think>

</think>

sadness",100,40,140,0.07815589743768214,0.5895,0.5895,0.4257633895084954
i hate feeling like this this is bullshit ok i m so done bye,joy,anger,"is bullshit ok i m so done bye

Label:
assistant
<think>

</think>

anger",95,25,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i tasted some hari raya cookies and feeling greedy i would go and prebook their kueh makmur and tart because i know their hygiene standard and ingredients,anger,joy,"<think>

</think>

joy",111,9,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i sit here feeling drained i really wonder what will i do when i reach that point,sadness,sadness,"when i reach that point

Label:
assistant
<think>

</think>

sadness",98,22,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i buy something i go out and look at what else i didnt buy and then after a bit of comparison here and there i suddenly feel dissatisfied with my purchase,anger,sadness,"</think>

sadness",113,7,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
ive been feeling incredibly inadequate more so than usual and its gotten to a point where i almost feel paralyzed by it,sadness,sadness,"Label:
assistant
<think>

</think>

sadness",103,17,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
im amazed how many men say they feel unloved if the house is messy and they have to fix their own dinner,sadness,anger,":
assistant
<think>

</think>

anger",105,15,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i feel a restless weekend heading our way,fear,surprise,".

Input text:
i feel a restless weekend heading our way

Label:
assistant
<think>

</think>

surprise",89,31,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i feel ugly i cover myself with a beautiful blanket in a make believe gown,sadness,sadness,"beautiful blanket in a make believe gown

Label:
assistant
<think>

</think>

sadness",96,24,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i always said i felt so blessed to have him and today that feeling is been reassured many times,joy,joy,"many times

Label:
assistant
<think>

</think>

joy",101,19,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i cant do strappy shoes at work i just feel weird so i took these off thrifted ninewest,fear,anger,"Label:
assistant
<think>

</think>

anger",103,17,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i love the fact that i look as best i can and i feel terrific because i eat right and constantly exercise,joy,joy,"Label:
assistant
<think>

</think>

joy",103,17,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i decent article which i knew likely had good information because my initial response was to feel offended and want to argue despite the fact that it was talking about not doing exactly that,anger,anger,anger,115,5,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i have moments where i just feel so overwhelmed that my eyes well up with tears,fear,sadness,"my eyes well up with tears

Label:
assistant
<think>

</think>

sadness",97,23,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i started feeling thankful for food for being able to enjoy such delicious things and got into cooking and baking healthy meals for my family,joy,joy,"assistant
<think>

</think>

joy",106,14,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i don t want to tag people who think this is silly but if there are people out there who want to be tagged i wouldn t want to make them feel unwelcome,sadness,sadness,sadness,115,5,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
im taking is allowing me to get sleep which is wonderful but its leaving me feeling very groggy and nauseated,sadness,sadness,"Label:
assistant
<think>

</think>

sadness",104,16,120,0.07429536318886676,0.5895,0.5895,0.4257633895084954
i feel an unpleasant drop in my stomach as the elevator doors open at my floor,sadness,fear,"text:
i feel an unpleasant drop in my stomach as the elevator doors open at my floor

Label:
assistant
<think>

</think>

fear",97,36,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel that this is a highly talented bunch when roling on all cyclinders,joy,joy,"text:
i feel that this is a highly talented bunch when roling on all cyclinders

Label:
assistant
<think>

</think>

joy",97,36,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel his hand on me to stay faithful,love,love,"step by step internally.
Output only one final label.

Input text:
i feel his hand on me to stay faithful

Label:
assistant
<think>

</think>

love",90,43,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i was so focused on my heavy breathing my even strides the drops of sweat on my forehead that i forgot to feel socially awkward,sadness,surprise,"on my forehead that i forgot to feel socially awkward

Label:
assistant
<think>

</think>

surprise",106,27,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i cant help feeling this way,sadness,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i cant help feeling this way

Label:
assistant
<think>

</think>

sadness",87,46,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel like i would order carryout from if i lived in the area i am still curious to try some of their other tacos,surprise,joy,"still curious to try some of their other tacos

Label:
assistant
<think>

</think>

joy",107,26,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel that i am afraid of whatever ad anything that will happen and idc is it good or bad i am just afraid and i hope god you will help me in whatever i do,fear,fear,":
assistant
<think>

</think>

fear",118,15,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i entered the living room i had a horrible feeling aching in the depths of my stomach,sadness,fear,"entered the living room i had a horrible feeling aching in the depths of my stomach

Label:
assistant
<think>

</think>

fear",99,34,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel very glad that finland s well known visual artist vesa kivinen had called me to work with him,joy,joy,"visual artist vesa kivinen had called me to work with him

Label:
assistant
<think>

</think>

joy",103,30,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel relatively safe normal or whatever you might call it,joy,surprise,".
Output only one final label.

Input text:
i feel relatively safe normal or whatever you might call it

Label:
assistant
<think>

</think>

surprise",92,41,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel bitchy saying it but i think that next saturday i just want to be alone,anger,sadness,"y saying it but i think that next saturday i just want to be alone

Label:
assistant
<think>

</think>

sadness",100,33,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel very honored to have been shortlisted within the patient ambassador volunteer category which recognises members of the public and staff who provide outstanding help and support through volunteering or providing patient opinions either on a public partnership forum or on a patients panel,joy,joy,joy,128,5,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel quite helpless in all of this so prayer is the most effective tool i have because i have no answers and there is nothing else i can offer them right now,sadness,fear,"right now

Label:
assistant
<think>

</think>

fear",114,19,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i know that you feel pretty disgusted by the nonstop lefty propaganda the ministry churns out but of the public isn t that tuned in,anger,anger,"the public isn t that tuned in

Label:
assistant
<think>

</think>

anger",109,24,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i feel complacent and satisfied,joy,joy,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel complacent and satisfied

Label:
assistant
<think>

</think>

joy",87,46,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i ventured into fabrics amp fabrics on a whim yesterday feeling a bit nervous knowing i would be tempted beyond my comfor,fear,fear,"yesterday feeling a bit nervous knowing i would be tempted beyond my comfor

Label:
assistant
<think>

</think>

fear",103,30,133,0.07369777762505691,0.5895,0.5895,0.4257633895084954
i havent been feeling homesick knowing they were all getting together to enjoy my mums cooking did make me want a teleporter,sadness,joy,"teleporter

Label:
assistant
<think>

</think>

joy",107,19,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel ugly and hated,sadness,sadness,"Think step by step internally.
Output only one final label.

Input text:
i feel ugly and hated

Label:
assistant
<think>

</think>

sadness",86,40,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i was feeling whether it be mad sad disappointed or peaceful,anger,sadness,".

Input text:
i was feeling whether it be mad sad disappointed or peaceful

Label:
assistant
<think>

</think>

sadness",92,34,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel as if we have a talented enough team to win some games and go deep into the tournament,joy,joy,"some games and go deep into the tournament

Label:
assistant
<think>

</think>

joy",101,25,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel i was so innocent to have only one dream to fill my brain and to be crazy about it,joy,joy,"brain and to be crazy about it

Label:
assistant
<think>

</think>

joy",102,24,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i never feel depressed because my cancer and i have learnt to live and sleep with each other,sadness,sadness,"i have learnt to live and sleep with each other

Label:
assistant
<think>

</think>

sadness",99,27,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i can feel the pressure falling more so on my shoulders and im feeling slightly doubtful of myself which leads to unhappy thoughts not usually like my optimistic self i must say,fear,sadness,"assistant
<think>

</think>

sadness",113,13,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i kind of feel a little petty about this,anger,anger,"only one final label.

Input text:
i kind of feel a little petty about this

Label:
assistant
<think>

</think>

anger",90,36,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i hostage negotiator on her case has her feeling hopeful about her future,joy,joy,"i hostage negotiator on her case has her feeling hopeful about her future

Label:
assistant
<think>

</think>

joy",95,31,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i believe that people should choose the causes they feel passionate about and do what they can and i have no right or desire to push my own charities as more worthy than another,joy,joy,"assistant
<think>

</think>

joy",115,11,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel privileged to be allowed into the sanctum of her studio the many different paintings and studies lining the walls morph and grow week on week,joy,joy,"Label:
assistant
<think>

</think>

joy",109,17,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i grew up feeling rejected by my male peers,sadness,sadness,"only one final label.

Input text:
i grew up feeling rejected by my male peers

Label:
assistant
<think>

</think>

sadness",90,36,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel like that is where i can make my most valued input and tried to do as much as possible to ensure i did an equal part in the construction,joy,joy,"assistant
<think>

</think>

joy",112,14,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i described how i was feeling the feeling of being out of control and completely restless the fear of what could still happen my obsession with trying to do it all and the fact that it was just not working,fear,fear,fear,121,5,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i feel very important in my fancy room with my fancy furniture and nice view of downtown dallas,joy,joy,"fancy furniture and nice view of downtown dallas

Label:
assistant
<think>

</think>

joy",100,26,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i wanna feel good again,joy,sadness,"Think step by step internally.
Output only one final label.

Input text:
i wanna feel good again

Label:
assistant
<think>

</think>

sadness",86,40,126,0.07530878143734299,0.5895,0.5895,0.4257633895084954
i never feel like im not supporting,joy,joy,"Output only one final label.

Input text:
i never feel like im not supporting

Label:
assistant
<think>

</think>

joy",88,36,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,sadness,joy,"it is

Label:
assistant
<think>

</think>

joy",105,19,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i assumed it would feel casual,joy,surprise,"internally.
Output only one final label.

Input text:
i assumed it would feel casual

Label:
assistant
<think>

</think>

surprise",87,37,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i will admit and it left me feeling shaken and a bit of a goose,fear,fear,"it left me feeling shaken and a bit of a goose

Label:
assistant
<think>

</think>

fear",96,28,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel it is dangerous especially for the new believer who is not grounded in the word of god,anger,anger,"not grounded in the word of god

Label:
assistant
<think>

</think>

anger",100,24,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
when we rearranged furniture in our flat and got stuck in a chair,anger,surprise,"rearranged furniture in our flat and got stuck in a chair

Label:
assistant
<think>

</think>

surprise",95,29,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i am feeling stressed and more than a bit anxious,anger,fear,".

Input text:
i am feeling stressed and more than a bit anxious

Label:
assistant
<think>

</think>

fear",91,33,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i persevered through the storm of rejections feeling confident that i was doing what god had called me to do,joy,joy,"called me to do

Label:
assistant
<think>

</think>

joy",103,21,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i was feeling comfortable in the first fight i saw things that were working for me but i m expecting a better rendall munroe because i think he might have underestimated me first time around,joy,joy,joy,118,6,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
im not quite sure how she really feels about it because im pretty sure that she realizes that she is going to miss getting to watch the parade which is something she really enjoys,joy,sadness,"<think>

</think>

sadness",115,9,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel somewhat fake in the group,sadness,sadness,"Output only one final label.

Input text:
i feel somewhat fake in the group

Label:
assistant
<think>

</think>

sadness",88,36,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i was feeling particularly pissed off and wanted to go to a party,anger,anger,"i was feeling particularly pissed off and wanted to go to a party

Label:
assistant
<think>

</think>

anger",94,30,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel like im still quite bad at describing my feelings with good words and beautiful phrases,sadness,sadness,"describing my feelings with good words and beautiful phrases

Label:
assistant
<think>

</think>

sadness",98,26,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel so heartbroken over paul walker s tragic disappearance the life of someone so generous beautiful and talented should not end this way as other horrible individuals keep on living torturing assaulting and killing people,sadness,sadness,sadness,119,5,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel perfectly mellow,joy,joy,"by step internally.
Output only one final label.

Input text:
i feel perfectly mellow

Label:
assistant
<think>

</think>

joy",86,38,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i feel i have to give credit to jen mitchell for her gorgeous card a href http www,joy,joy,"gorgeous card a href http www

Label:
assistant
<think>

</think>

joy",101,23,124,0.07066519418731332,0.5895,0.5895,0.4257633895084954
i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,fear,"dads family this weekend and terrified that i will be a black sheep among their normalcy

Label:
assistant
<think>

</think>

fear",107,34,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i feel for my sweet boy,love,love,": sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel for my sweet boy

Label:
assistant
<think>

</think>

love",87,54,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear,fear,"Input text:
i feel about as helpless and superfluous as i did when jenn had elaine naturally

Label:
assistant
<think>

</think>

fear",100,41,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i thought i didnt feel anything anymore it was over it was ok well today a different story i feel him i want him my heart hurts thinking he wont be around i still want him around i guess its still valid,joy,sadness,"valid

Label:
assistant
<think>

</think>

sadness",123,18,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
im feeling better so hopefully things start falling back into the old routine,joy,joy,"step by step internally.
Output only one final label.

Input text:
im feeling better so hopefully things start falling back into the old routine

Label:
assistant
<think>

</think>

joy",94,47,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i hope you feel incredibly cool now,joy,joy,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i hope you feel incredibly cool now

Label:
assistant
<think>

</think>

joy",88,53,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i watched the news at the tv,anger,surprise,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i watched the news at the tv

Label:
assistant
<think>

</think>

surprise",88,53,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i didn t really go looking for it but i can definately see where the enjorlas marius ship comes from though sadly i feel it s mostly one sided and that marius is nothing more than a rich schoolboy following his whims without thoughts to the concequences,joy,sadness,sadness,136,5,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,love,anger,"feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms

Label:
assistant
<think>

</think>

anger",103,38,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm,sadness,anger,"feels like to be the most hated man in dallas county said assessor steve helm

Label:
assistant
<think>

</think>

anger",106,35,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear,anger,"step by step internally.
Output only one final label.

Input text:
i have reported feeling marginalized intimidated and or subjected to threats of retaliation

Label:
assistant
<think>

</think>

anger",94,47,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,anger,sadness,"but in the past five months something has changed within me

Label:
assistant
<think>

</think>

sadness",113,28,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i am feeling profoundly peaceful,joy,joy,"Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling profoundly peaceful

Label:
assistant
<think>

</think>

joy",86,55,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i feel bad then for not accepting who i am,sadness,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel bad then for not accepting who i am

Label:
assistant
<think>

</think>

sadness",91,50,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i have tried sorting out the area for the cat houses this lunchtime but i guess after the printer ordeal i am feeling quite uptight so it has been put on hold,fear,anger,"uptight so it has been put on hold

Label:
assistant
<think>

</think>

anger",115,26,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i made that make me feel dumb and dumber,sadness,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i made that make me feel dumb and dumber

Label:
assistant
<think>

</think>

sadness",91,50,141,0.08086959612410283,0.5895,0.5895,0.4257633895084954
i have power feeling to justify their laziness and being bitchy against skinny girls,anger,anger,"iness and being bitchy against skinny girls

Label:
assistant
<think>

</think>

anger",97,25,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel like my sweet company is finally coming together,love,joy,"Input text:
i feel like my sweet company is finally coming together

Label:
assistant
<think>

</think>

joy",91,31,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
im making some more mood icons right now to let you see how i feel and think and of course its all charming,joy,joy,"charming

Label:
assistant
<think>

</think>

joy",104,18,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel like i am not accepted here i and bucking this force that is coming from all quarters that tells me that something is wrong with me if i am not married with children,joy,sadness,sadness,117,5,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i apologise if the pictures are not very good quality but if youre stuck for ideas feel free to check out the websites in the captions,joy,joy,":
assistant
<think>

</think>

joy",107,15,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel fine now even though ive just burned the dinner oops,joy,joy,"fine now even though ive just burned the dinner oops

Label:
assistant
<think>

</think>

joy",94,28,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel for this divine landmass and all the respect i bear in my heart for the greatness residing on it,joy,love,"on it

Label:
assistant
<think>

</think>

love",103,19,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel like but im not very fond of that word,love,sadness,":
i feel like but im not very fond of that word

Label:
assistant
<think>

</think>

sadness",92,30,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel vulnerable not knowing what is to come and i feel like the rest of my life depends on today,fear,fear,"depends on today

Label:
assistant
<think>

</think>

fear",102,20,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel so damn agitated,anger,anger,"Output only one final label.

Input text:
i feel so damn agitated

Label:
assistant
<think>

</think>

anger",87,35,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel confident around him and i am always there if he needs help,joy,love,"him and i am always there if he needs help

Label:
assistant
<think>

</think>

love",95,27,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel annoyingly isolated in the hostel with all those people talking outside the room etc,sadness,sadness,"those people talking outside the room etc

Label:
assistant
<think>

</think>

sadness",98,24,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel like alcoholism is something that is widely accepted as the norm in gay culture,joy,anger,"accepted as the norm in gay culture

Label:
assistant
<think>

</think>

anger",98,24,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
im just now realizing i didnt have a diet coke today and that makes me feel proud regardless of the other junk i consumed today,joy,joy,"Label:
assistant
<think>

</think>

joy",106,16,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i also feel i have accepted my dark side and am finally realizing what of my dark side is healthy,joy,joy,"dark side is healthy

Label:
assistant
<think>

</think>

joy",101,21,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i have spoken about before but the feeling is getting stronger and i am curious if others have similar thoughts,surprise,surprise,"others have similar thoughts

Label:
assistant
<think>

</think>

surprise",101,21,122,0.07399649718718138,0.5895,0.5895,0.4257633895084954
i feel a bit dull by it all,sadness,sadness,"only one final label.

Input text:
i feel a bit dull by it all

Label:
assistant
<think>

</think>

sadness",89,35,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i hope it is because he understands the way i feel i hope he sees what he could miss and is putting the petty negative thoughts aside,anger,love,"Label:
assistant
<think>

</think>

love",108,16,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel so blessed to be able to share it with you all,joy,joy,"i feel so blessed to be able to share it with you all

Label:
assistant
<think>

</think>

joy",94,30,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel a little virtuous doing these things but on the other hand nini s tasted better,joy,joy,"other hand nini s tasted better

Label:
assistant
<think>

</think>

joy",100,24,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i say i want to be more of people person but i feel very mellow right now,joy,sadness,"but i feel very mellow right now

Label:
assistant
<think>

</think>

sadness",99,25,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i pull out one of my favorite books to make myself feel miserable,sadness,sadness,"i pull out one of my favorite books to make myself feel miserable

Label:
assistant
<think>

</think>

sadness",94,30,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel convinced that im going to shy away from whatever is really good for me,joy,sadness,"to shy away from whatever is really good for me

Label:
assistant
<think>

</think>

sadness",97,27,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel kind of awkward about doing this here goes,sadness,sadness,".

Input text:
i feel kind of awkward about doing this here goes

Label:
assistant
<think>

</think>

sadness",91,33,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel like i should not be surprised at this development,surprise,surprise,"Input text:
i feel like i should not be surprised at this development

Label:
assistant
<think>

</think>

surprise",92,32,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i am of snuffling and feeling dull,sadness,sadness,"only one final label.

Input text:
i am of snuffling and feeling dull

Label:
assistant
<think>

</think>

sadness",89,35,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i need to feel creative and productive,joy,joy,"Output only one final label.

Input text:
i need to feel creative and productive

Label:
assistant
<think>

</think>

joy",88,36,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i am who god has chosen to help my daughter become the woman god intended her to be even if i don t feel perfect,joy,love,"perfect

Label:
assistant
<think>

</think>

love",106,18,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i am not feeling too bad except that my ribs are aching and i have a pulled muscle in my shoulder blade region from all my excruciating hours of hacking my lungs out last night,sadness,sadness,sadness,119,5,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i am at the point of feeling resentful toward him and i don t want to be,anger,anger,"him and i don t want to be

Label:
assistant
<think>

</think>

anger",99,25,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i write this i feel oddly calm like wanting to just relax in a big chair or lay out in the sun,joy,joy,"out in the sun

Label:
assistant
<think>

</think>

joy",103,21,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i feel really inspired,joy,joy,"Think step by step internally.
Output only one final label.

Input text:
i feel really inspired

Label:
assistant
<think>

</think>

joy",85,39,124,0.07725872450100724,0.5895,0.5895,0.4257633895084954
i do know that i tell some people if i feel that their question is sincere some of my sacred treasures,joy,love,":
assistant
<think>

</think>

love",102,15,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i can sit here and cry and feel wronged but it wont change the outcome,anger,sadness,"change the outcome

Label:
assistant
<think>

</think>

sadness",97,20,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i was worried that maybe she was sleeping so well because she wasn t getting enough milk and was feeling lethargic,sadness,fear,"assistant
<think>

</think>

fear",104,13,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i am going to actively learn more about these genres and or practice them so i can feel what i should feel as a dancer gt fearless courageous confident phew,joy,joy,joy,112,5,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i started feeling a little stressed about leaving on time and making sure we got the getting ready pictures i wanted but everything seemed to workout perfectly,anger,surprise,"<think>

</think>

surprise",108,9,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i feel like an ugly monster where i cannot show who i really am lest i seem weird or just plainly an outcast,sadness,sadness,"assistant
<think>

</think>

sadness",105,12,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i feel a little guilty that we have this exceptional little girl from ethiopia home and in our arms but this blog continues to surround goosey,sadness,sadness,"</think>

sadness",110,7,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i feel the need to layer on fake tan for a night out to give me a bit of colour my clothes do it for me,sadness,joy,"<think>

</think>

joy",107,10,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i feel a real emotional connection to the ice queen from the north now that you have revealed that inhumanity runs in her bloody family,sadness,anger,"<think>

</think>

anger",108,9,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i have been designing earrings for some of my customers bridesmaids which i feel honoured to do,joy,joy,"do

Label:
assistant
<think>

</think>

joy",99,18,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i could adopt and what messages i could think about to help make me feel more peaceful more grateful and just happier right now,joy,joy,"assistant
<think>

</think>

joy",105,12,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
i feel quite worthless but i hear that that is pretty normal for north americans at this point,sadness,sadness,"Label:
assistant
<think>

</think>

sadness",100,17,117,0.07220118393524899,0.5895,0.5895,0.4257633895084954
