Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff
text1: The raven droned as is hopped along the grass. text2: The skinny dog with the long tail is traveling through the field.,0.200000003,2.0,"text2: The skinny dog with the long tail is traveling through the field.

Score:
Score: 2.5",98,27,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: the man is catching a ball text2: A man is kicking a ball.,3.0,1.0,"Output only the final numeric score.

Text pair:
text1: the man is catching a ball text2: A man is kicking a ball.

Score:
3.0",85,40,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Two men are sitting in the room. text2: Two men are standing in a room.,3.0,1.0,".

Text pair:
text1: Two men are sitting in the room. text2: Two men are standing in a room.

Score:
3.5",88,37,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The woman is waiting for her date. text2: The woman is on her way to a date.,3.2000000477,1.0,"text1: The woman is waiting for her date. text2: The woman is on her way to a date.

Score:
3.5",90,35,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed. text2: If you need to publish the book and you have found one publisher that allows it.,3.0,3.5,"allows it.

Score:
Score: 3.5",111,14,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I am not aware of any university run participant pools. text2: At the universities I've worked in North America, human-subject studies (esp.",0.6000000238,3.5,"I've worked in North America, human-subject studies (esp.

Score:
Score: 3.5",100,25,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Apart from admission (which normally should not be related to age), there is something that's related to your question. text2: Age is not a PhD admission facor in the continental Europe, too.",1.0,3.5,"Europe, too.

Score:
3.5",110,15,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: This post refers to research in the STEM fields, and may not be applicable to other research topics. text2: This is about my experience in computer engineering I found that reading for breadth was the more important approach.",0.6000000238,2.5,"approach.

Score:
Score: 2.5",112,13,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks. text2: If you don't mind hosting your files online, SlideShare is a good solution.",0.8000000119,2.0,Score: 2.0,117,8,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I don't think there are likely to be any standards that address this issue specifically. text2: You're going to find answers all over the map for this one (i.e., there probably aren't ""standards"").",2.4000000954,3.5,"Score:
3.5",114,11,125,0.02561812237399863,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: My answer would be depending on which GRE are you referring to? text2: The problem I see with the GREs is that the scoring range is highly compressed.,1.0,2.0,"GRE are you referring to? text2: The problem I see with the GREs is that the scoring range is highly compressed.

Score:
Score: 3.0",102,37,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal. text2: You can have a look at the arXiv cultoromics website at http://arxiv.culturomics.org, which however searches in articles on the arXiv.",0.200000003,3.5,3.5,131,8,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: In general there are a number of different distinct workflows that lead to a poster. text2: For completeness, Apple's Pages has quite a few nice poster layouts.",0.6000000238,2.0,"different distinct workflows that lead to a poster. text2: For completeness, Apple's Pages has quite a few nice poster layouts.

Score:
Score: 2.0",102,37,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: It is perfectly okay to ask for the figure knowing well that the other person may not give. text2: You can always ask, then it is the choice of the author to accept or not.",3.5999999046,4.0,": You can always ask, then it is the choice of the author to accept or not.

Score:
Score: 4.0",109,30,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The academic year does start around September in the USA and I think most European countries. text2: I would not accelerate things, to avoid getting worse grades that you want.",0.200000003,2.0,"I think most European countries. text2: I would not accelerate things, to avoid getting worse grades that you want.

Score:
Score: 1.0",104,35,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I will advise exactly the contrary of what bravo just said in another answer : go for A ! text2: You could defer admission, but it's a little unusual to defer for a year.",0.200000003,2.0,"2: You could defer admission, but it's a little unusual to defer for a year.

Score:
Score: 2.0",109,30,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Edit, again: The question seems to have changed, yet again. text2: I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.",0.0,2.0,"I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.

Score:
Score: 2.0",107,32,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I agree with Seteropere completely, ""Network Science"" is a very broad subject. text2: I would say you are approaching it in the wrong way.",0.0,2.0,"""Network Science"" is a very broad subject. text2: I would say you are approaching it in the wrong way.

Score:
Score: 1.0",103,36,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Supporting an ideology in an ostentatious manner (rather than privately or discreetly) is a personality problem. text2: I think for an appropriate answer I'd need to know exactly what the 'bad' ideology is.,1.2000000477,2.0,"'d need to know exactly what the 'bad' ideology is.

Score:
Score: 2.0",115,24,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: This does not fully answer your question, but it is certainly one consideration. text2: I am a PhD student in Computational Science, which is an interdisciplinary major spanning mathematics, computer science, and engineerning.",0.0,1.5,"which is an interdisciplinary major spanning mathematics, computer science, and engineerning.

Score:
Score: 1.5",112,27,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A few possible problems: 1) Such an ID system seems a little intrusive. text2: In mathematics, we already have a database of this sort - two them, in fact, with in MathSciNet and Zentralblatt MATH.",0.400000006,0.0,"and Zentralblatt MATH.

Score:
0.0",120,19,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: As an complement to the other answers, let me address the question of why planets tend towards tidal locking. text2: The other answers here are fantastic at explaining in a technical sense.",0.400000006,2.0,"planets tend towards tidal locking. text2: The other answers here are fantastic at explaining in a technical sense.

Score:
Score: 3.0",106,33,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Stars are rotating, but that's not the cause for their stability. text2: Stars rotate due to the angular momentum of the gas they formed from.",3.0,2.0,", but that's not the cause for their stability. text2: Stars rotate due to the angular momentum of the gas they formed from.

Score:
3.5",100,39,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: It indeed appears the Andromeda galaxy (M31) and The Milky Way (MW) are en route to a collision. text2: In a few billion years, the Milky Way and Andromeda will collide.",4.4000000954,4.5,"few billion years, the Milky Way and Andromeda will collide.

Score:
Score: 4.5",114,25,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The short answer is: we are made from the ""stuff"" contributed by many stars. text2: It is highly unlikely that we're made out of stuff from only one star.",3.2000000477,2.0,"many stars. text2: It is highly unlikely that we're made out of stuff from only one star.

Score:
Score: 4.0",106,33,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: All we know is this : Distant objects are receding from us at a rate proportional to their distance from us. text2: The expansion of space means that objects in cosmological distances are receding away from each other.,3.4000000954,4.5,"objects in cosmological distances are receding away from each other.

Score:
Score: 4.5",115,24,139,0.027474488126244978,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Like Chris said above, stars rotate to conserve their angular momentum. text2: Stars are rotating, but that's not the cause for their stability.",3.4000000954,2.0,"stars rotate to conserve their angular momentum. text2: Stars are rotating, but that's not the cause for their stability.

Score:
3.5",99,36,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: According to this website the peak visible magnitude will be about 10.5 around February 2nd. text2: The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).",3.5999999046,5.0,"10.5 (visual).

Score:
3.5",117,18,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: All of these effects are related to the 11 year solar cycle. text2: I will be specific to answering the part regarding the prediction of solar flares.,0.8000000119,2.0,"solar cycle. text2: I will be specific to answering the part regarding the prediction of solar flares.

Score:
3.5",102,33,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: We are moving ""... relative to the comoving cosmic rest frame ... at some 371 km/s towards the constellation Leo"". text2: There is no 'still' that is not relative to some other object.",0.8000000119,3.5,"'still' that is not relative to some other object.

Score:
Score: 3.5",112,23,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Yes, it's true that the apparent size of the Moon is 30 arcmin. text2: When you gaze at the moon ""live"", you are not seeing a still image.",1.0,3.5,"When you gaze at the moon ""live"", you are not seeing a still image.

Score:
Score: 3.5",107,28,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Let us assume the data for a globular cluster to be equivalent to that of M13. text2: Globular clusters occupy an interesting place in the spectrum of composite stellar systems.,1.6000000238,2.0,"text2: Globular clusters occupy an interesting place in the spectrum of composite stellar systems.

Score:
Score: 2.5",106,29,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Why is the speed of light 299,792,458 m/s, and not (for instance) 3,1 or 4,3 x 10^44 m/s? text2: Speed of light being finite is one of the fundamentals of our Universe.",1.0,3.5,3.5,127,8,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: As per your definition, a star formed in a binary system (hence near some gravitating body) is a generalised planet. text2: The main flaw with your definition of a ""generalised planet"" would be the boundary between stars and planets.",3.2000000477,3.5,"and planets.

Score:
Score: 3.5",121,14,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: A method used to calculate the distance between stars is 3 Dimensional trigonometry. text2: You only need two-dimensional trigonometry if you know the distances to the two stars and their angular separation.,2.0,3.5,"know the distances to the two stars and their angular separation.

Score:
Score: 3.5",112,23,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The farther away, the faster the galaxies move away from us. text2: Here is my answer to a similar question posted on the physics stack exchange website.",0.0,2.0,"away from us. text2: Here is my answer to a similar question posted on the physics stack exchange website.

Score:
3.5",101,34,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Stars form in star-formation regions, which itself develop from molecular clouds. text2: It may be possible for a solar system like ours to exist outside of a galaxy.",0.6000000238,2.0,"text2: It may be possible for a solar system like ours to exist outside of a galaxy.

Score:
Score: 1.0",104,31,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses. text2: I think you mean to ask, ""What is the local sidereal time of Greenwhich?"".",0.0,0.0,"sidereal time of Greenwhich?"".

Score:
Score: 0.0",116,19,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Yes, but it does not stay in the same constellation. text2: Constellations are human constructs to make sense of the night sky.",1.3999999762,2.0,"it does not stay in the same constellation. text2: Constellations are human constructs to make sense of the night sky.

Score:
3.5",98,37,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Asteroids are what are called minor planets - small inner solar system rocky bodies. text2: The objects you are refering to are actually two different objects: asteroids and comets.,2.0,3.5,"The objects you are refering to are actually two different objects: asteroids and comets.

Score:
3.5",106,29,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Here is a lexical decision task I wrote years ago using PHP and Javascript (github link). text2: Just for reference, I ended up writing simple web-based lexical decision task software myself.",2.5999999046,3.5,"Just for reference, I ended up writing simple web-based lexical decision task software myself.

Score:
3.5",107,28,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: It's pretty difficult to imagine a person with Social Anxiety Disorder being an extrovert. text2: On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.",4.1999998093,4.0,"version shouldn't both exist in the same person.

Score:
Score: 4.0",114,21,135,0.026099583812538185,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: It is hard to delineate emotion completely from thoughts or sensations, because emotion can contain both. text2: Technically speaking, an emotion is not different from thought the way it is processed in brain, both involve neurotransmitters.",2.7999999523,3.5,".

Score:
3.5",115,12,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I've found an additional concept that may be related to the original question: prototype theory. text2: According to current models of human concept learning, the answer to your question is both.",0.0,3.5,", the answer to your question is both.

Score:
3.5",107,20,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: There are individuals who possess extraordinary memory ability, sometimes called eidetic memory. text2: There are many arguments for why this is not the case.",0.0,2.0,"memory. text2: There are many arguments for why this is not the case.

Score:
Score: 1.0",99,28,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Spike trigger is a specific type or you could say a sub-set of reverse correlations, covariance and probabilities. text2: There's the naïve version of spike triggered averaging, and the sophisticated version.",2.0,3.0,"averaging, and the sophisticated version.

Score:
Score: 3.0",109,18,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: As mentioned in the other comments, ANOVA is problematic when mixing types of predictor variables. text2: I like to think of multitasking as rapid task switching.",0.0,1.0,": I like to think of multitasking as rapid task switching.

Score:
Score: 1.0",103,24,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Q: What is the reason for people to implicitly trust their peers in extreme (or not) situations? text2: One human-being reliance on other(s) awareness is defined by the level of trust between the humans.,2.5999999046,3.5,"the humans.

Score:
Score: 3.5",113,14,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Intrinsic reward is the emotional pay-off that you get by completing an activity. text2: According to Frederick Herzberg's two-factor theory of motivation, intrinsic rewards are motivators (e.g.",2.5999999046,4.0,"are motivators (e.g.

Score:
Score: 4.0",109,18,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Presumably the decision of drivers to slow down in response to work zone signage is influenced by many factors. text2: This short talk deals with issues of ""cheating slightly"" :Dan Ariely: Our buggy moral code.",0.0,1.0,".

Score:
Score: 1.0",115,12,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: When studying adult IQ, general adult norms are often used. text2: Basically, what you do is you compare each age group IQ to the standardization sample.",2.5999999046,3.5,"do is you compare each age group IQ to the standardization sample.

Score:
Score: 3.5",102,25,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Some ancient historical precedent exists for preferring $10$, but also for $6$, so that's mixed support from Wikipedia on perfect numbers. text2: This is indeed possible, but I haven't seen it done experimentally for reasons other than feasibility.",0.0,3.5,3.5,119,8,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: These are interesting studies, but the bottom line is: yes, environment affects cognitive abilities. text2: I'm not sure what you mean by cognitive capacity, but I absolutely believe that language shapes the way we think.",1.6000000238,2.5,"we think.

Score:
Score: 2.5",113,14,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Since this is a relatively new problem for behavioral researchers, I don't know that there is a common consensus. text2: I'll address just the first of your three sub-questions, the others have been answered by Chuck Sherrington.",0.0,3.0,3.0,118,9,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: If non-human animals do have intelligence too, why is their intelligence not as advanced as humans? text2: Your own theory is bad because it seems to follow from a Lamarkian interpretation of evolutionary theory.",0.6000000238,1.5,"interpretation of evolutionary theory.

Score:
Score: 1.5",111,16,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The Hare Psychopathy Checklist is often used to assess psychopathy in clinical settings. text2: From an article entitled Can You Call a 9-Year-Old a Psychopath?,1.7999999523,5.0,"a 9-Year-Old a Psychopath?

Score:
3.5",106,21,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I wrap steaks individually in freezer paper, then put them into ziploc freezer bags. text2: Wrap well in plastic (individually) and then put in a freezer bag.",3.7999999523,4.5,") and then put in a freezer bag.

Score:
Score: 4.5",107,20,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: In addition to oil, make sure the grill is nice and hot before you start cooking. text2: I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.",1.6000000238,3.0,"a lot better.

Score:
Score: 3.0",112,15,127,0.025383966063600383,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: The best way I have found is to soak the ears in husk for several hours before grilling. text2: Soak whole ears in the husk in a bowl of water.,3.2000000477,3.5,"in the husk in a bowl of water.

Score:
Score: 3.5",107,21,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: There are actually quite a few differences between the different types of flour. text2: The difference is the amount of protein contained in the flour which can range from 5% to 15%.,2.5999999046,5.0,"range from 5% to 15%.

Score:
Score: 4.0",108,20,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: I've never adjusted the length of time based on number of eggs. text2: I don't boil eggs enough to keep a feel for the timing...,3.0,2.0,"text2: I don't boil eggs enough to keep a feel for the timing...

Score:
3.5",100,28,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I just hold the cheese closer to the edge away from the grater. text2: By the wording of the question, I'm pretty sure you're using one of those pyramidal graters or a ""sheet"" grater.",1.3999999762,3.5,"Score:
Score: 3.5",117,11,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: I've stored pancakes in the freezer for over two month and not had any freezer burn. text2: Its going to depend on the type of packaging and also the freezer.,1.6000000238,3.0,"going to depend on the type of packaging and also the freezer.

Score:
Score: 3.0",104,24,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle. text2: lay down a knife horizontaly on the cloves and hit it.",1.6000000238,2.0,"knife horizontaly on the cloves and hit it.

Score:
Score: 2.0",106,22,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I managed to find this recipe, I think this is where I got the idea. text2: I've only made a couple of bbq sauces, but they've always come out really well.",1.0,2.5,"they've always come out really well.

Score:
Score: 2.5",109,19,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked. text2: In my experience, fresh garlic is great for when you want texture, or to slow down the flavour infusion.",1.7999999523,3.5,"infusion.

Score:
Score: 3.5",115,13,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: I grill salmon that I get with the skin on. text2: Salmon is a great choice and it's readily available pretty much everywhere.,1.7999999523,2.0,"skin on. text2: Salmon is a great choice and it's readily available pretty much everywhere.

Score:
Score: 3.5",97,31,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The recipe I work from has you put the meat in the freezer, then pan sear it. text2: Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.",1.3999999762,3.5,"all the outside surface.

Score:
Score: 3.5",112,16,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: They don't taste identical at all, and even more important, they don't smell the same. text2: Black pepper and white pepper are differing preparations of the fruit of the Piper nigrum plant.",2.5999999046,3.0,"Piper nigrum plant.

Score:
Score: 3.0",111,17,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: This depends on the shelf life of the cultivar of tomato you purchased. text2: Tomatoes will last longer if kept in the fridge, but I actually recommend against keeping them there.",2.0,3.0,", but I actually recommend against keeping them there.

Score:
Score: 3.0",107,21,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need. text2: There are basically two types of cakes: butter and sponge (or Génoise).,1.0,2.5,": butter and sponge (or Génoise).

Score:
Score: 2.5",107,21,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: A common one is haddock and is in season pretty much year round. text2: White fish are, as a rule, more delicately flavored than darker fleshed fish.",1.3999999762,3.5,"rule, more delicately flavored than darker fleshed fish.

Score:
Score: 3.5",105,23,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Good cheddar has little chunks of calcium lactate on/in it - could it be that? text2: I have two suspicions: One, you're undercooking your roux, the flour and butter mixture, and not fully incorporating the flour.",0.6000000238,2.0,Score: 2.0,120,8,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Copper can be useful for certain tasks due to the its metallic properties (heats quickly, distributes heat evenly, etc. text2: Probably subjective, but ... Good clad stainless steel will give you much better cooking performance per dollar than copper.",1.3999999762,2.5,"Score:
Score: 2.5",117,11,128,0.025530253999022534,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance. text2: The first have covers both been more responsible and told you in that sentence.",0.400000006,3.0,"told you in that sentence.

Score:
Score: 3.0",110,17,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: In some cases the implication could even be that Tom does not love her. text2: There is no implication about Tom whatsoever in such a sentence.,1.7999999523,2.0,"her. text2: There is no implication about Tom whatsoever in such a sentence.

Score:
3.0",99,28,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: I agree with others (and yourself) in that I have never heard this phrase in English. text2: I have never heard or seen the phrase you mention.,4.0,2.0,"text2: I have never heard or seen the phrase you mention.

Score:
3.5",102,25,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The assertion is false, at least as you've restated it here. text2: ""I had mainly been"" is fine, in the context you're using it.",0.6000000238,2.0,""" is fine, in the context you're using it.

Score:
Score: 2.0",104,23,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I'd suggest you look to the constructions of the native language(s) of your students. text2: As bikeboy389 said, you can learn a lot by looking at students' native languages.",2.7999999523,3.5,"at students' native languages.

Score:
Score: 3.5",110,17,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I see some references to status as uncountable as well, but that doesn't make much sense to me. text2: There are some cases ""status"" may be accounted of countable.",2.5999999046,3.5,"may be accounted of countable.

Score:
3.5",109,18,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: If I understand you correctly, you are looking for a hypernym of inclusion and exclusion. text2: Inclusion is the act of including and exclusion is the act of excluding.",2.5999999046,3.5,"act of including and exclusion is the act of excluding.

Score:
3.5",105,22,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Firstly, you should be aware that there are two different kinds of dashes: the en dash and the em dash. text2: Semicolon is used to join sentences that can stand alone, but are joined to emphasize their relationship.",0.6000000238,1.0,"Score:
Score: 1.0",116,11,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Pardon the brevity of this answer, but I would say ""named"" is preferred within the context of your example. text2: Named is preferred in your example, since you are formally giving a name to your method.",4.4000000954,4.5,"Score:
Score: 4.5",116,11,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: In standard English, I think ""don't got"" has the same register as ""ain't"". text2: I'd say the expression I don't got... is generally rare in spoken AmE.",2.2000000477,3.5,"rare in spoken AmE.

Score:
3.5",110,17,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The ""more posh"" words are usually Latin (occasionally Greek) in origin. text2: As Shinto pointed out, vulgar words exist in every language.",1.0,1.5,"As Shinto pointed out, vulgar words exist in every language.

Score:
Score: 1.5",103,24,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: I'm American, and I've never heard the bathroom referred to as St. John's. text2: In situations like these, I tend to lengthen out the phrase.",0.0,1.0,"these, I tend to lengthen out the phrase.

Score:
Score: 1.0",105,22,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: The room used for defecation is almost always referred to by euphemism. text2: I'm English, and would probably use 'toilet' most of the time, and always in the context of a private home.",1.6000000238,3.5,"Score:
3.5",116,11,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: I can only think of context using insofar as or insofar that. text2: The form insofar is American English; the standard form in British and other English is 'in so far'.,1.7999999523,4.0,"English is 'in so far'.

Score:
Score: 4.0",109,18,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: As others have said, ""ten of six"", though not used in many English speaking areas, would be understood as 5:50. text2: ""Ten of six"" probably means 5:50 but I have not heard it before.",3.7999999523,3.5,3.5,119,8,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Certainly many usage guides have advised against use of this ""singular they"" on various ""logical"" grounds. text2: Second one  (for writing purpose), if I believe the ""THEY/THEIR (SINGULAR)"" article.",3.0,3.5,3.5,118,9,127,0.025422767937925528,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: This may be overly obvious, but in American English, saying ""you're welcome"" is certainly polite and standard. text2: I'm not sure how ""Not at all"" sounds in response to ""thank you"".",1.3999999762,3.5,"""thank you"".

Score:
Score: 3.5",113,15,128,0.025366434188981657,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Back in the day, ""cable"" was used to describe communications sent abroad. text2: The word ""cable"" has its origins in the days of the telegraph.",3.0,3.5,"has its origins in the days of the telegraph.

Score:
3.5",106,22,128,0.025366434188981657,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
text1: Those expressions could have slightly different meanings especially when talking about finance. text2: I suspect the phrase originated in the habit of drawing the internet as a cloud shape on network diagrams.,0.400000006,2.0,"of drawing the internet as a cloud shape on network diagrams.

Score:
Score: 2.0",105,23,128,0.025366434188981657,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: In the United States, jails are operated by cities and counties (or equivalent). text2: Jail is a municipal level, prison is on a state/federal/provincial/territory level.",3.5999999046,3.0,"/federal/provincial/territory level.

Score:
Score: 3.0",108,20,128,0.025366434188981657,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
"text1: Yes, your sentence will be clearer if you write the actual word instead of the slash. text2: Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”.",3.4000000954,3.5,3.5,120,8,128,0.025366434188981657,2.543091711959514,1.594707406378836,0.39734347757672805,0.391438451275019
