Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i never feel like im not supporting,joy,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i never feel like im not supporting

Label:
To classify the input text, let's analyze the text step by step:

1. The text starts with ""i never feel like im not supporting.""

2. The phrase ""i never feel like"" suggests a continuous state or feeling.

3. The phrase ""im not supporting"" indicates a sense of responsibility or support that the speaker does not feel.

Based on the analysis, the text conveys a sense of responsibility or support that is not felt by the speaker. This sentiment aligns with the label ""sadness.""

Label: sadness",73,159,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i want you to snap out of it and simply feel simply live laugh enjoy this life no matter how idiotic it is,sadness,joy,"enjoy this life no matter how idiotic it is

Label:
joy",90,142,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i assumed it would feel casual,joy,surprise,", anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i assumed it would feel casual

Label:
To classify the input text, let's analyze the text step by step:

1. The text starts with ""i assumed,"" which indicates a reflection or anticipation.

2. The phrase ""it would feel casual"" suggests a neutral or relaxed emotional state.

Given the analysis, the text does not convey strong emotions like sadness, joy, love, anger, fear, or surprise. Instead, it reflects a neutral or relaxed emotional state.

Label: neutral",72,160,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i will admit and it left me feeling shaken and a bit of a goose,fear,surprise,".

Input text:
i will admit and it left me feeling shaken and a bit of a goose

Label:
Step 1: Analyze the sentiment of the text. The text mentions ""feeling shaken"" and ""a bit of a goose,"" which suggests a mix of surprise and unease.

Step 2: Compare the sentiment with the candidate labels. The sentiment seems to lean towards a mix of surprise and unease.

Step 3: Choose the label that best fits the sentiment. Given the mix of surprise and unease, the label that best fits is ""surprise.""

Label: surprise",81,151,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel it is dangerous especially for the new believer who is not grounded in the word of god,anger,fear,"dangerous especially for the new believer who is not grounded in the word of god

Label:
fear",85,147,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
when we rearranged furniture in our flat and got stuck in a chair,anger,joy,"final label.

Input text:
when we rearranged furniture in our flat and got stuck in a chair

Label:
To classify the input text, let's analyze the text step by step:

1. The text describes an event where furniture was rearranged in a flat.

2. The event led to a situation where the individuals involved got stuck in a chair.

3. The text does not explicitly convey strong emotions like joy, love, anger, fear, or surprise.

4. However, the situation described could be seen as a mild inconvenience or a humorous situation, which could be associated with a light-hearted emotion.

Given the analysis, the final label for the input text is:

Label: joy",80,152,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i am feeling stressed and more than a bit anxious,anger,fear,"step by step internally.
Output only one final label.

Input text:
i am feeling stressed and more than a bit anxious

Label:
Step 1: Identify the emotional tone of the text. The text mentions ""stressed"" and ""anxious.""

Step 2: Compare the identified emotional tone with the candidate labels. The emotional tone of the text aligns with feelings of unease and discomfort.

Step 3: Select the candidate label that best matches the emotional tone identified in the text.

Final Label: fear",76,156,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i persevered through the storm of rejections feeling confident that i was doing what god had called me to do,joy,love,"confident that i was doing what god had called me to do

Label:
love",88,144,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i was feeling comfortable in the first fight i saw things that were working for me but i m expecting a better rendall munroe because i think he might have underestimated me first time around,joy,joy,joy,103,129,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
im not quite sure how she really feels about it because im pretty sure that she realizes that she is going to miss getting to watch the parade which is something she really enjoys,joy,love,"Label:
love",100,132,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel somewhat fake in the group,sadness,sadness,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel somewhat fake in the group

Label:
sadness",73,159,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i was feeling particularly pissed off and wanted to go to a party,anger,anger,"only one final label.

Input text:
i was feeling particularly pissed off and wanted to go to a party

Label:
anger",79,153,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel like im still quite bad at describing my feelings with good words and beautiful phrases,sadness,sadness,"i feel like im still quite bad at describing my feelings with good words and beautiful phrases

Label:
sadness",83,149,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel so heartbroken over paul walker s tragic disappearance the life of someone so generous beautiful and talented should not end this way as other horrible individuals keep on living torturing assaulting and killing people,sadness,sadness,sadness,104,128,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel perfectly mellow,joy,surprise,", love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel perfectly mellow

Label:
Step 1: Analyze the keywords in the input text. In this case, the keywords are ""perfectly"" and ""mellow.""

Step 2: Determine the emotional tone of the keywords. ""Perfectly"" suggests a high degree of satisfaction or calmness. ""Mellow"" typically refers to a relaxed, calm state of mind.

Step 3: Compare the emotional tone of the keywords with the candidate labels. The keywords suggest a state of calmness and satisfaction.

Step 4: Choose the candidate label that best matches the emotional tone of the keywords. In this case, the label that best matches the calm and",71,161,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i feel i have to give credit to jen mitchell for her gorgeous card a href http www,joy,joy,"credit to jen mitchell for her gorgeous card a href http www

Label:
To classify the input text, let's analyze the content step by step:

1. The text starts with ""i feel,"" which indicates an emotional state is being expressed.

2. The phrase ""i have to give credit to"" suggests a positive acknowledgment or appreciation.

3. The mention of ""jen mitchell"" and ""her gorgeous card"" further reinforces the positive sentiment, as it is a compliment.

4. The text ends with a URL, which is neutral and does not contribute to any emotional label.

Based on the analysis, the input text conveys a positive sentiment of appreciation and admiration.

Label: joy",86,146,232,0.25620808462554123,0.5715,0.5715,0.4206760208389277
i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,fear,"am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy

Label:
fear",92,147,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i feel for my sweet boy,love,love,"text into one label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel for my sweet boy

Label:
Step 1: Identify the sentiment expressed in the text. The text ""i feel for my sweet boy"" expresses a sentiment of care and affection.

Step 2: Compare the sentiment identified in Step 1 with the candidate labels provided.

Step 3: Determine which candidate label best matches the sentiment expressed in the text.

Based on the analysis, the sentiment expressed in the text is one of affection and care.

Final Label: love",72,167,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear,sadness,"by step internally.
Output only one final label.

Input text:
i feel about as helpless and superfluous as i did when jenn had elaine naturally

Label:
sadness",85,154,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i thought i didnt feel anything anymore it was over it was ok well today a different story i feel him i want him my heart hurts thinking he wont be around i still want him around i guess its still valid,joy,sadness,"still want him around i guess its still valid

Label:
sadness",108,131,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
im feeling better so hopefully things start falling back into the old routine,joy,joy,"joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling better so hopefully things start falling back into the old routine

Label:
Label: joy",79,160,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i hope you feel incredibly cool now,joy,joy,"one label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i hope you feel incredibly cool now

Label:
Step 1: Analyze the sentiment of the text. The text says ""i hope you feel incredibly cool now.""

Step 2: Identify keywords that indicate sentiment. In this case, ""incredibly cool"" is a positive sentiment indicator.

Step 3: Compare the sentiment of the text with the candidate labels. The sentiment of the text is positive.

Step 4: Select the candidate label that best matches the sentiment of the text. In this case, the sentiment is positive, and the label that best matches this sentiment is ""joy.""

Label: joy",73,166,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i watched the news at the tv,anger,surprise,"one label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i watched the news at the tv

Label:
To classify the input text, let's analyze the content step by step:

1. The text mentions ""watched the news,"" which typically involves information about events, situations, or issues.

2. The context of the news is not specified in the text. Therefore, we cannot determine the emotional tone of the news based solely on the input text.

3. Since the text does not provide any explicit emotional cues or context that would suggest a strong emotional response, it is difficult to classify the text into a specific emotional label.

Output: None (Unable to classify without additional context)",73,166,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i didn t really go looking for it but i can definately see where the enjorlas marius ship comes from though sadly i feel it s mostly one sided and that marius is nothing more than a rich schoolboy following his whims without thoughts to the concequences,joy,sadness,sadness,121,118,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,love,sadness,"one final label.

Input text:
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms

Label:
sadness",88,151,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm,sadness,anger,":
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm

Label:
anger",91,148,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear,sadness,"joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i have reported feeling marginalized intimidated and or subjected to threats of retaliation

Label:
sadness",79,160,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,anger,sadness,"im just not feeling as bitter about it but in the past five months something has changed within me

Label:
sadness",98,141,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i am feeling profoundly peaceful,joy,joy,"the input text into one label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling profoundly peaceful

Label:
Step 1: Identify the sentiment expressed in the text. The text says ""i am feeling profoundly peaceful.""

Step 2: Analyze the sentiment words. In this case, ""profoundly peaceful"" indicates a strong sense of calm and tranquility.

Step 3: Compare the sentiment with the candidate labels. The sentiment expressed is calm and tranquil, which aligns with the label ""joy.""

Label: joy",71,168,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i feel bad then for not accepting who i am,sadness,sadness,".
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel bad then for not accepting who i am

Label:
sadness",76,163,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i have tried sorting out the area for the cat houses this lunchtime but i guess after the printer ordeal i am feeling quite uptight so it has been put on hold,fear,fear,"after the printer ordeal i am feeling quite uptight so it has been put on hold

Label:
fear",100,139,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i made that make me feel dumb and dumber,sadness,sadness,".
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i made that make me feel dumb and dumber

Label:
Step 1: Identify the sentiment expressed in the text. The text mentions feeling ""dumb and dumber.""

Step 2: Compare the sentiment with the candidate labels. The sentiment expressed is negative.

Step 3: Select the candidate label that best matches the sentiment. In this case, the sentiment matches the label ""sadness.""

Final Label: sadness",76,163,239,0.23871835212412407,0.5715,0.5715,0.4206760208389277
i have power feeling to justify their laziness and being bitchy against skinny girls,anger,anger,"i have power feeling to justify their laziness and being bitchy against skinny girls

Label:
anger",82,85,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel like my sweet company is finally coming together,love,joy,"step internally.
Output only one final label.

Input text:
i feel like my sweet company is finally coming together

Label:
Label: joy",76,91,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
im making some more mood icons right now to let you see how i feel and think and of course its all charming,joy,joy,"feel and think and of course its all charming

Label:
Label: joy",89,78,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel like i am not accepted here i and bucking this force that is coming from all quarters that tells me that something is wrong with me if i am not married with children,joy,sadness,sadness,102,65,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i apologise if the pictures are not very good quality but if youre stuck for ideas feel free to check out the websites in the captions,joy,love,"out the websites in the captions

Label:
love",92,75,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel fine now even though ive just burned the dinner oops,joy,joy,"final label.

Input text:
i feel fine now even though ive just burned the dinner oops

Label:
Step 1: Analyze the sentiment of the text. The text says ""i feel fine now,"" which indicates a positive sentiment.

Step 2: Compare the sentiment with the candidate labels. The positive sentiment aligns with the label ""joy.""

Final Label: joy",79,88,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel for this divine landmass and all the respect i bear in my heart for the greatness residing on it,joy,love,"bear in my heart for the greatness residing on it

Label:
love",88,79,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel like but im not very fond of that word,love,sadness,".
Output only one final label.

Input text:
i feel like but im not very fond of that word

Label:
sadness",77,90,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel vulnerable not knowing what is to come and i feel like the rest of my life depends on today,fear,fear,"i feel like the rest of my life depends on today

Label:
fear",87,80,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel so damn agitated,anger,anger,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel so damn agitated

Label:
Step 1: Identify the sentiment expressed in the text. The text contains words like ""damn"" and ""agitated,"" which suggest a negative sentiment.

Step 2: Match the sentiment with the candidate labels. The negative sentiment in the text is most closely aligned with the label ""anger.""

Final Label: anger",72,95,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel confident around him and i am always there if he needs help,joy,joy,".

Input text:
i feel confident around him and i am always there if he needs help

Label:
Label: joy",80,87,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel annoyingly isolated in the hostel with all those people talking outside the room etc,sadness,sadness,"annoyingly isolated in the hostel with all those people talking outside the room etc

Label:
sadness",83,84,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel like alcoholism is something that is widely accepted as the norm in gay culture,joy,sadness,"like alcoholism is something that is widely accepted as the norm in gay culture

Label:
sadness",83,84,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
im just now realizing i didnt have a diet coke today and that makes me feel proud regardless of the other junk i consumed today,joy,joy,"of the other junk i consumed today

Label:
joy",91,76,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i also feel i have accepted my dark side and am finally realizing what of my dark side is healthy,joy,love,"side and am finally realizing what of my dark side is healthy

Label:
love",86,81,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i have spoken about before but the feeling is getting stronger and i am curious if others have similar thoughts,surprise,joy,"is getting stronger and i am curious if others have similar thoughts

Label:
joy",86,81,167,0.13532019743797719,0.5715,0.5715,0.4206760208389277
i feel a bit dull by it all,sadness,sadness,", surprise
Think step by step internally.
Output only one final label.

Input text:
i feel a bit dull by it all

Label:
Step 1: Analyze the sentiment of the text. The text ""i feel a bit dull by it all"" suggests a lack of enthusiasm or excitement.

Step 2: Compare the sentiment with the candidate labels. The sentiment does not strongly align with joy, love, anger, fear, or surprise.

Step 3: Determine the most fitting label based on the sentiment analysis. Given the sentiment of the text, the most fitting label is ""sadness.""

Final Label: sadness",74,158,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i hope it is because he understands the way i feel i hope he sees what he could miss and is putting the petty negative thoughts aside,anger,love,"is putting the petty negative thoughts aside

Label:
love",93,139,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel so blessed to be able to share it with you all,joy,joy,"only one final label.

Input text:
i feel so blessed to be able to share it with you all

Label:
Step 1: Identify the sentiment expressed in the text. The text mentions feeling ""blessed"" and the desire to ""share"" this feeling with others.

Step 2: Compare the sentiment identified in Step 1 with the candidate labels. The sentiment expressed in the text is positive.

Step 3: Select the candidate label that best matches the sentiment identified in Step 1. In this case, the sentiment is positive and aligns with a feeling of gratitude and sharing.

Final Label: joy",79,153,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel a little virtuous doing these things but on the other hand nini s tasted better,joy,joy,"virtuous doing these things but on the other hand nini s tasted better

Label:
To classify the input text, let's analyze the text step by step:

1. The text starts with ""i feel a little virtuous doing these things,"" which indicates a sense of pride or self-righteousness.

2. The text then continues with ""but on the other hand,"" which suggests a contrast or a shift in perspective.

3. The final part of the text is ""nini s tasted better,"" which seems to be a casual or humorous comment about something tasting better.

Considering the analysis above, the text seems to convey a mix of pride, humor, and perhaps a hint of disappointment or dissatisfaction with the taste of",85,147,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i say i want to be more of people person but i feel very mellow right now,joy,joy,"i want to be more of people person but i feel very mellow right now

Label:
To classify the input text, let's analyze the text step by step:

1. The text starts with the speaker expressing a desire to be more sociable.

2. The speaker then mentions that they currently feel ""very mellow.""

3. The word ""mellow"" generally implies a calm, relaxed, or peaceful state of mind.

Given this analysis, the text does not convey strong emotions of sadness, joy, love, anger, fear, or surprise. Instead, it reflects a state of calmness or relaxation.

Label: joy",84,148,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i pull out one of my favorite books to make myself feel miserable,sadness,sadness,"only one final label.

Input text:
i pull out one of my favorite books to make myself feel miserable

Label:
sadness",79,153,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel convinced that im going to shy away from whatever is really good for me,joy,sadness,"text:
i feel convinced that im going to shy away from whatever is really good for me

Label:
sadness",82,150,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel kind of awkward about doing this here goes,sadness,surprise,"step by step internally.
Output only one final label.

Input text:
i feel kind of awkward about doing this here goes

Label:
Step 1: Analyze the text for emotional tone and content.
- The text mentions ""awkward"" and ""here goes,"" which suggests a sense of nervousness or unease.

Step 2: Compare the emotional tone and content with the candidate labels.
- Sadness: The text does not express deep sadness or sorrow.
- Joy: The text does not convey a sense of happiness or joy.
- Love: The text does not express feelings of affection or love.
- Anger: The text does not convey feelings of frustration or anger.
- Fear: The text does not express feelings of fear or anxiety.
- Surprise",76,156,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel like i should not be surprised at this development,surprise,fear,"step internally.
Output only one final label.

Input text:
i feel like i should not be surprised at this development

Label:
fear",77,155,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i am of snuffling and feeling dull,sadness,surprise,", surprise
Think step by step internally.
Output only one final label.

Input text:
i am of snuffling and feeling dull

Label:
Step 1: Analyze the keywords and sentiment in the input text.

Keywords: snuffling, feeling dull

Sentiment: The keywords suggest a negative sentiment, as ""snuffling"" often refers to a runny nose, which can be associated with illness or discomfort. ""Feeling dull"" also suggests a lack of energy or enthusiasm.

Step 2: Compare the sentiment and keywords with the candidate labels.

- Sadness: The sentiment and keywords align with feelings of sadness or melancholy.
- Joy: The sentiment and keywords do not align with feelings of joy or happiness.
- Love: The sentiment and keywords do not align",74,158,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i need to feel creative and productive,joy,joy,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i need to feel creative and productive

Label:
Step 1: Identify the sentiment expressed in the text. The text mentions the need to feel creative and productive.

Step 2: Analyze the sentiment in relation to the candidate labels. The sentiment expressed is positive, as the individual is seeking to feel creative and productive.

Step 3: Match the sentiment to the most appropriate candidate label. In this case, the sentiment aligns with a desire for personal growth and achievement, which can be associated with joy or love.

Final Label: joy",73,159,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i am who god has chosen to help my daughter become the woman god intended her to be even if i don t feel perfect,joy,sadness,"to be even if i don t feel perfect

Label:
sadness",91,141,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i am not feeling too bad except that my ribs are aching and i have a pulled muscle in my shoulder blade region from all my excruciating hours of hacking my lungs out last night,sadness,sadness,sadness,104,128,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i am at the point of feeling resentful toward him and i don t want to be,anger,anger,"at the point of feeling resentful toward him and i don t want to be

Label:
anger",84,148,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i write this i feel oddly calm like wanting to just relax in a big chair or lay out in the sun,joy,joy,"just relax in a big chair or lay out in the sun

Label:
Step 1: Identify the overall tone of the text. The text mentions feeling ""oddly calm"" and wanting to ""relax.""

Step 2: Compare the identified tone with the candidate labels. The tone described is calm and relaxed.

Step 3: Select the candidate label that best matches the identified tone. In this case, the label that best matches the tone of the text is ""joy.""

Label: joy",88,144,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i feel really inspired,joy,joy,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel really inspired

Label:
Step 1: Identify the sentiment expressed in the text. The text says ""i feel really inspired.""

Step 2: Analyze the sentiment words. In this case, ""inspired"" is a positive sentiment word.

Step 3: Match the sentiment expressed in the text with one of the candidate labels. Since the sentiment is positive and the word ""inspired"" is associated with positive feelings, the label that best fits the sentiment is ""joy.""

Label: joy",70,162,232,0.25874720193678513,0.5715,0.5715,0.4206760208389277
i do know that i tell some people if i feel that their question is sincere some of my sacred treasures,joy,love,"sincere some of my sacred treasures

Label:
love",87,138,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i can sit here and cry and feel wronged but it wont change the outcome,anger,sadness,"cry and feel wronged but it wont change the outcome

Label:
sadness",82,143,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i was worried that maybe she was sleeping so well because she wasn t getting enough milk and was feeling lethargic,sadness,sadness,"feeling lethargic

Label:
sadness",89,136,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i am going to actively learn more about these genres and or practice them so i can feel what i should feel as a dancer gt fearless courageous confident phew,joy,joy,joy,97,128,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i started feeling a little stressed about leaving on time and making sure we got the getting ready pictures i wanted but everything seemed to workout perfectly,anger,joy,"Label:
joy",93,132,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel like an ugly monster where i cannot show who i really am lest i seem weird or just plainly an outcast,sadness,sadness,"an outcast

Label:
sadness",90,135,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel a little guilty that we have this exceptional little girl from ethiopia home and in our arms but this blog continues to surround goosey,sadness,joy,":
To classify the input text, let's analyze the text step by step:

1. The text starts with the author expressing a feeling of guilt. This indicates a negative emotion.

2. The author then describes a situation involving a little girl from Ethiopia. The description includes the girl being at home and in the arms of the author and others. This part of the text seems to convey a sense of warmth and care.

3. The text ends with a reference to a blog and a name, ""goosey."" This part of the text does not provide clear emotional context.

Considering the analysis above, the text conveys a mix of",95,130,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel the need to layer on fake tan for a night out to give me a bit of colour my clothes do it for me,sadness,joy,"me

Label:
joy",92,133,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel a real emotional connection to the ice queen from the north now that you have revealed that inhumanity runs in her bloody family,sadness,love,"Label:
love",93,132,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i have been designing earrings for some of my customers bridesmaids which i feel honoured to do,joy,joy,"customers bridesmaids which i feel honoured to do

Label:
Label: joy",84,141,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i could adopt and what messages i could think about to help make me feel more peaceful more grateful and just happier right now,joy,love,"happier right now

Label:
love",90,135,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel quite worthless but i hear that that is pretty normal for north americans at this point,sadness,sadness,"normal for north americans at this point

Label:
sadness",85,140,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i don t feel well enough to cook,joy,sadness,"internally.
Output only one final label.

Input text:
i don t feel well enough to cook

Label:
sadness",74,151,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel so bad about it and hes stood there bewildered,sadness,sadness,"Input text:
i feel so bad about it and hes stood there bewildered

Label:
To classify the input text, let's analyze the text step by step:

1. The text starts with ""i feel so bad about it,"" which indicates a strong negative emotion.

2. The phrase ""hes stood there bewildered"" suggests confusion or surprise, which can be associated with a range of emotions.

Given the analysis above, the text primarily conveys a sense of sadness or regret, as well as a sense of bewilderment or surprise.

Label: sadness",78,147,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i could feel hundreds of loving people all around the world connecting with earth it was simply beautiful,love,love,"the world connecting with earth it was simply beautiful

Label:
love",84,141,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe,love,sadness,"off from accepting gifts from the universe

Label:
sadness",86,139,225,0.2601692409371026,0.5715,0.5715,0.4206760208389277
i feel accepted and loved by a community of derby girls that i helped to create,joy,love,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel accepted and loved by a community of derby girls that i helped to create

Label:
love",82,168,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i feel utterly disgusted with myself right now and am contemplating death every waking moment ever since she uttered those few words,anger,sadness,"only one final label.

Input text:
i feel utterly disgusted with myself right now and am contemplating death every waking moment ever since she uttered those few words

Label:
sadness",88,162,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i often feel confused as to whether i have bipolar or just a really hard core sinful nature,fear,sadness,"Think step by step internally.
Output only one final label.

Input text:
i often feel confused as to whether i have bipolar or just a really hard core sinful nature

Label:
sadness",84,166,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i am feeling very thankful,joy,joy,"ify the input text into one label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling very thankful

Label:
Step 1: Identify the sentiment expressed in the text. The text says ""i am feeling very thankful.""

Step 2: Analyze the sentiment words. In this case, ""very thankful"" indicates a strong positive emotion.

Step 3: Match the sentiment to one of the candidate labels. Since the sentiment is positive and specifically about feeling thankful, the most fitting label is ""joy.""

Label: joy",71,179,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i feel privileged to have played against him,joy,joy,"label from the candidate labels.
Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel privileged to have played against him

Label:
Step 1: Identify the sentiment expressed in the text. The text mentions feeling ""privileged.""

Step 2: Analyze the sentiment associated with the identified feeling. ""Privileged"" is generally associated with a positive sentiment.

Step 3: Match the sentiment with one of the candidate labels. Since the sentiment is positive, the most suitable candidate label is ""joy.""

Final Label: joy",74,176,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i read it at a time amp place where i was feeling less than perfect,joy,sadness,", anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i read it at a time amp place where i was feeling less than perfect

Label:
sadness",81,169,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
im happy but i feel all this pressure to do one thing or another amp it makes me unhappy,sadness,sadness,"step by step internally.
Output only one final label.

Input text:
im happy but i feel all this pressure to do one thing or another amp it makes me unhappy

Label:
sadness",85,165,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i feel it is worthwhile to give you all a more in depth city sized if you will look at one of our cycle days,joy,joy,"text:
i feel it is worthwhile to give you all a more in depth city sized if you will look at one of our cycle days

Label:
joy",91,159,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i was still feeling so exhausted from my workouts on monday and tuesday that all i did was go for a walk at the park for about,sadness,sadness,"so exhausted from my workouts on monday and tuesday that all i did was go for a walk at the park for about

Label:
sadness",94,156,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
i grabbed my dog and hugged her fiercly for the next hour or so until i began to feel a bit like myself again but i havent completly shaken the feeling and have been feeling rather depressed anxious all day,fear,sadness,"and have been feeling rather depressed anxious all day

Label:
sadness",109,141,250,0.26209792987538094,0.5715,0.5715,0.4206760208389277
