Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1,sv_initial_raw,sv_verified_raw
i feel stupid whenever this happens,sadness,sadness,sadness,207,45,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"by step internally.
Output only one final label.

Input text:
i feel stupid whenever this happens

Label:
assistant
<think>

</think>

sadness",sadness
i come home and feel so shitty i cant bring myself to do all the work i need to do,sadness,sadness,sadness,221,31,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"do all the work i need to do

Label:
assistant
<think>

</think>

sadness",sadness
i feel like my irritable sensitive combination skin has finally met it s match,anger,anger,"</think>

anger",215,37,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"like my irritable sensitive combination skin has finally met it s match

Label:
assistant
<think>

</think>

anger","</think>

anger"
i like it though its very over the top but makes me feel clever by association,joy,joy,"</think>

joy",216,36,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"its very over the top but makes me feel clever by association

Label:
assistant
<think>

</think>

joy","</think>

joy"
i will practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice,surprise,joy,"</think>

joy",215,37,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel like it was all in vain cant be right and feel this wrong this heart of mine is just,sadness,sadness,sadness,222,30,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"wrong this heart of mine is just

Label:
assistant
<think>

</think>

sadness",sadness
i hope everyone can help with charity work without feeling stressed about such things,sadness,sadness,sadness,215,37,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"i hope everyone can help with charity work without feeling stressed about such things

Label:
assistant
<think>

</think>

sadness",sadness
i feel so guilty for putting my child in daycare,sadness,sadness,sadness,211,41,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"final label.

Input text:
i feel so guilty for putting my child in daycare

Label:
assistant
<think>

</think>

sadness",sadness
i get frustrated that unresolved issues from my past have had a severe negative effect on my behavior and feel he must be angry that i have not resolved them by now,anger,anger,"</think>

anger",232,20,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

anger","</think>

anger"
i feel blessed beyond blessed to share my life with you each week,love,love,"</think>

love",213,39,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,":
i feel blessed beyond blessed to share my life with you each week

Label:
assistant
<think>

</think>

love","</think>

love"
i feel devastated over things that i have lost i will remind myself to be grateful for what i still have,sadness,sadness,sadness,222,30,252,0.18726972212607507,0.5785,0.5785,0.4193514734763129,"be grateful for what i still have

Label:
assistant
<think>

</think>

sadness",sadness
im feeling energetic,joy,joy,"</think>

joy",212,58,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,": sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling energetic

Label:
assistant
<think>

</think>

joy","</think>

joy"
i have come to understand that feelings are neither positive nor negative,joy,joy,"</think>

joy",221,49,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i have come to understand that feelings are neither positive nor negative

Label:
assistant
<think>

</think>

joy","</think>

joy"
i just don t like to be asked about the reason behind my mood when i m feeling gloomy laughs,sadness,sadness,sadness,231,39,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"to be asked about the reason behind my mood when i m feeling gloomy laughs

Label:
assistant
<think>

</think>

sadness",sadness
i feel really bothered about the lack of time i get to find inspiration,anger,anger,"</think>

anger",223,47,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"one final label.

Input text:
i feel really bothered about the lack of time i get to find inspiration

Label:
assistant
<think>

</think>

anger","</think>

anger"
i used to be able to hang around talk with the cashier when i was putting away my money now i feel rushed and stressed if i take a second to fumble with the coins and put them in my purse,anger,anger,anger,252,18,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

anger",anger
i feel frustrated or the world around me lies shattered i just go and walk in the rain so that no body could see my eyes full of tears this is the delivery system of justice as conceptualized by our courts which we are learning the hard way,anger,sadness,sadness,260,10,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,anger,sadness
i realized what i am passionate about helping women feel accepted and appreciated,joy,joy,"</think>

joy",222,48,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i realized what i am passionate about helping women feel accepted and appreciated

Label:
assistant
<think>

</think>

joy","</think>

joy"
i could change the emphasis and say i am stella and i m noticing i m feeling impatient,anger,anger,"</think>

anger",226,44,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"i could change the emphasis and say i am stella and i m noticing i m feeling impatient

Label:
assistant
<think>

</think>

anger","</think>

anger"
i don t like outsourcing because i m a picky sod and usually end up feeling dissatisfied with the work of others but i have to force myself to outsource because you need to realize you can t do everything yourself,anger,anger,anger,254,16,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"<think>

</think>

anger",anger
i feel so blessed and honored that we get to be its parents,love,joy,"</think>

joy",222,48,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i feel so blessed and honored that we get to be its parents

Label:
assistant
<think>

</think>

joy","</think>

joy"
i do feel welcomed but it s a little weird,joy,surprise,surprise,220,50,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"step by step internally.
Output only one final label.

Input text:
i do feel welcomed but it s a little weird

Label:
assistant
<think>

</think>

surprise",surprise
i feel like i entertained sd all day,joy,joy,"</think>

joy",217,53,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,", surprise
Think step by step internally.
Output only one final label.

Input text:
i feel like i entertained sd all day

Label:
assistant
<think>

</think>

joy","</think>

joy"
ive struggled mightily through today and even though i feel cranky and tired and unmotivated still i really am not going to be going to sleep before eleven thirty,anger,sadness,sadness,243,27,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"sleep before eleven thirty

Label:
assistant
<think>

</think>

sadness",sadness
i remember sitting out on the porch feeling drained and alone even as sunlight bathed my hair in warm radiance and a light breeze cooled my cheeks,sadness,sadness,sadness,239,31,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"ance and a light breeze cooled my cheeks

Label:
assistant
<think>

</think>

sadness",sadness
i didnt feel i rushed things dhawan tweet script type text javascript src http platform,anger,surprise,"</think>

surprise",225,45,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,"Input text:
i didnt feel i rushed things dhawan tweet script type text javascript src http platform

Label:
assistant
<think>

</think>

surprise","</think>

surprise"
i realized i was feeling really irritated while i was saying that,anger,anger,"</think>

anger",221,49,270,0.24267920081911143,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i realized i was feeling really irritated while i was saying that

Label:
assistant
<think>

</think>

anger","</think>

anger"
i am balancing on my hands with my feet hanging over and it feels like pretty far and im terrified to let them drop but im totally calm at the same time hanging here,fear,fear,fear,233,12,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"</think>

fear",fear
i feel so fucking worthless,sadness,sadness,sadness,203,42,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"internally.
Output only one final label.

Input text:
i feel so fucking worthless

Label:
assistant
<think>

</think>

sadness",sadness
i feel like a lot of men are royally fucked up and go through life wreaking havoc and end up destroying themselves in the process,anger,anger,"<think>

</think>

anger",222,23,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

anger","<think>

</think>

anger"
i feel devastated that my art style can be copied,sadness,sadness,"</think>

sadness",207,38,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"Input text:
i feel devastated that my art style can be copied

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i feel fine about feeling well fine,joy,joy,"</think>

joy",203,42,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"only one final label.

Input text:
i feel fine about feeling well fine

Label:
assistant
<think>

</think>

joy","</think>

joy"
i can only begin to feel how distraught she must be,fear,sadness,"</think>

sadness",209,36,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"i can only begin to feel how distraught she must be

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i also didnt feel i could be mad at god because i know inside me that god does nothing without a purpose,anger,joy,"</think>

joy",218,27,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"a purpose

Label:
assistant
<think>

</think>

joy","</think>

joy"
i think we were both feeling a little drained from work as well,sadness,sadness,"</think>

sadness",210,35,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"we were both feeling a little drained from work as well

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i gather supplies and start to check her progress via internal exam the head midwife prepares to start an iv and calmly asks others for more assistance i feel reassured by her calmness,joy,fear,fear,234,11,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,joy,fear
i feel crappy i eat crappy,sadness,sadness,"</think>

sadness",202,43,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i feel crappy i eat crappy

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i feel more of numb now,sadness,sadness,"</think>

sadness",202,43,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i feel more of numb now

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i feel extremely honoured to have received such a prestigious award,joy,joy,"</think>

joy",207,38,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,":
i feel extremely honoured to have received such a prestigious award

Label:
assistant
<think>

</think>

joy","</think>

joy"
im feeling adventurous and successful in my quest so far,joy,joy,"</think>

joy",206,39,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"Input text:
im feeling adventurous and successful in my quest so far

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel so thrilled to have three such distinguished individuals such as yourselves here,joy,joy,"</think>

joy",210,35,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"to have three such distinguished individuals such as yourselves here

Label:
assistant
<think>

</think>

joy","</think>

joy"
i figured my parents wont make me feel accepted so i stopped trying i turned to romantic relationships with men,love,sadness,sadness,218,27,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"romantic relationships with men

Label:
assistant
<think>

</think>

sadness",sadness
i was left feeling empty,sadness,sadness,sadness,203,42,245,0.20561652006290387,0.5785,0.5785,0.4193514734763129,"internally.
Output only one final label.

Input text:
i was left feeling empty

Label:
assistant
<think>

</think>

sadness",sadness
i feel pretty much like this scene from a href http www,joy,surprise,surprise,222,48,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i feel pretty much like this scene from a href http www

Label:
assistant
<think>

</think>

surprise",surprise
i may not have really been feeling superior but i certainly was feeling that i had the answers wasnt i,joy,anger,"</think>

anger",230,40,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"been feeling superior but i certainly was feeling that i had the answers wasnt i

Label:
assistant
<think>

</think>

anger","</think>

anger"
i just feel are ludicrous and wasting space or so trite they should have looked at the book first and come up with something a little more original,surprise,anger,"</think>

anger",238,32,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"come up with something a little more original

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel like a wimpy canoe floating towards a rising tsunami,fear,sadness,sadness,223,47,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i feel like a wimpy canoe floating towards a rising tsunami

Label:
assistant
<think>

</think>

sadness",sadness
i feel sympathetic towards her she was tired and weary and i can see how a split second doubt could make the effortless action of standing still seem like the better option,love,sadness,sadness,243,27,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"seem like the better option

Label:
assistant
<think>

</think>

sadness",sadness
i start to feel unloved and unappreciated,sadness,sadness,sadness,222,48,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i start to feel unloved and unappreciated

Label:
assistant
<think>

</think>

sadness",sadness
i just want to know the feeling of loving and be loved,love,love,"</think>

love",221,49,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i just want to know the feeling of loving and be loved

Label:
assistant
<think>

</think>

love","</think>

love"
i feel strange talking about less serious things right now like cooking,fear,sadness,sadness,222,48,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i feel strange talking about less serious things right now like cooking

Label:
assistant
<think>

</think>

sadness",sadness
i sometimes have urges to just freak out because i feel so bothered and usually nothing has caused me to feel bothered or irritated i scratch my arms when i m mad,anger,anger,"</think>

anger",241,29,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"arms when i m mad

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel miserable and he doesnt care,sadness,sadness,sadness,217,53,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,", fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel miserable and he doesnt care

Label:
assistant
<think>

</think>

sadness",sadness
i am not surprised cause its like ok when you feel crappy and it just continues for like days or so you really try to avoid getting that sickness again,sadness,surprise,surprise,240,30,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"try to avoid getting that sickness again

Label:
assistant
<think>

</think>

surprise",surprise
im feeling slightly irritable today,anger,anger,"</think>

anger",215,55,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,", anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling slightly irritable today

Label:
assistant
<think>

</think>

anger","</think>

anger"
i like to add things that i already completed in my day to a new list just to feel more productive when i cross them off,joy,joy,"</think>

joy",235,35,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"list just to feel more productive when i cross them off

Label:
assistant
<think>

</think>

joy","</think>

joy"
i always feel rushed during these emails which i dont like but asa este,anger,anger,"</think>

anger",223,47,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"one final label.

Input text:
i always feel rushed during these emails which i dont like but asa este

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel like now its more of sweet apple now,love,joy,"</think>

joy",219,51,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,"step by step internally.
Output only one final label.

Input text:
i feel like now its more of sweet apple now

Label:
assistant
<think>

</think>

joy","</think>

joy"
i was so impressed with the show especially for hs and i was moved by these talented kids but then again i feel very passionate about productions and music and theatre in schools so i am always happy to endorse many hs productions throughout their seasons during this time,love,joy,joy,260,10,270,0.224024167364405,0.5785,0.5785,0.4193514734763129,joy,joy
i feel like i should be supporting them somehow but im not sure how,joy,sadness,sadness,214,36,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"feel like i should be supporting them somehow but im not sure how

Label:
assistant
<think>

</think>

sadness",sadness
i have a lot going on in my life and feel overwhelmed,fear,sadness,sadness,212,38,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"text:
i have a lot going on in my life and feel overwhelmed

Label:
assistant
<think>

</think>

sadness",sadness
i took for granted a few weeks ago is really weird and makes me feel really agitated and frustrated,anger,anger,"</think>

anger",219,31,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"me feel really agitated and frustrated

Label:
assistant
<think>

</think>

anger","</think>

anger"
i also know what it feels like to be in a relationship where you feel like a burden and too much and not worth loving or pursuing and its just,love,sadness,"</think>

sadness",229,21,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

sadness","</think>

sadness"
i know what you mean about feeling agitated,fear,anger,"</think>

anger",208,42,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"one final label.

Input text:
i know what you mean about feeling agitated

Label:
assistant
<think>

</think>

anger","</think>

anger"
i am feeling pressured to blog the bad,fear,anger,"</think>

anger",207,43,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i am feeling pressured to blog the bad

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel like being sociable and just aaaah,joy,joy,"</think>

joy",209,41,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"label.

Input text:
i feel like being sociable and just aaaah

Label:
assistant
<think>

</think>

joy","</think>

joy"
i didnt feel at all deprived having it in my chai this morning,sadness,joy,"</think>

joy",211,39,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"i didnt feel at all deprived having it in my chai this morning

Label:
assistant
<think>

</think>

joy","</think>

joy"
i was feeling very unsure of myself and at near breaking point,fear,sadness,sadness,212,38,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"text:
i was feeling very unsure of myself and at near breaking point

Label:
assistant
<think>

</think>

sadness",sadness
i remember leaving church feeling invigorated every sunday and tuesday night,joy,joy,"</think>

joy",213,37,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"remember leaving church feeling invigorated every sunday and tuesday night

Label:
assistant
<think>

</think>

joy","</think>

joy"
i will nolonger tell anybody how i feel or what im thinking cause all it seems to do is get me more hated than i already am,sadness,anger,"</think>

anger",228,22,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,":
assistant
<think>

</think>

anger","</think>

anger"
i asked her what she meant by shes gonna feel jealous having loada of girls over me and then she said maybee i do like you a bitt,anger,love,love,232,18,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

joy",love
i feel that i am supporting the troops by demanding that we not send our young men and women into harm s way to bear arms against a country that has done nothing to threaten us at any point,love,anger,anger,240,10,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,anger,anger
i feel all funny sometimes,surprise,surprise,surprise,205,45,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"step by step internally.
Output only one final label.

Input text:
i feel all funny sometimes

Label:
assistant
<think>

</think>

surprise",surprise
i am feeling crampy and cranky,anger,anger,"</think>

anger",208,42,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"one final label.

Input text:
i am feeling crampy and cranky

Label:
assistant
<think>

</think>

anger","</think>

anger"
i indicated then i was feeling quite overwhelmed with work responsibilities teaching traveling and writing,fear,anger,anger,215,35,250,0.2278418116256944,0.5785,0.5785,0.4193514734763129,"i was feeling quite overwhelmed with work responsibilities teaching traveling and writing

Label:
assistant
<think>

</think>

sadness",anger
i just say that i am not even feeling embarrassed when i pause and rewind my dvred commercials if the breaking dawn preview comes on,sadness,sadness,sadness,214,11,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,joy,sadness
i spend a lot of time feeling disappointed with myself for not doing a better job at attaining my goals,sadness,sadness,sadness,209,16,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"<think>

</think>

sadness",sadness
i feel stressed but i love the feeling of the calming spirit of my heavenly father and the feeling to keep working,sadness,love,love,210,15,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"<think>

</think>

love",love
i feel more thankful being greeted by many friends and families,joy,joy,"</think>

joy",197,28,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"friends and families

Label:
assistant
<think>

</think>

joy","</think>

joy"
i no longer feel doomed to falling into the abyss with no way out,sadness,joy,"<think>

</think>

joy",199,26,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"Label:
assistant
<think>

</think>

joy","<think>

</think>

joy"
i bought it at urban outfitters so it could fit mm film and have been feeling remorseful ever since,sadness,sadness,sadness,209,16,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"<think>

</think>

sadness",sadness
i just can t feel accepted,love,sadness,"</think>

sadness",193,32,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,":
i just can t feel accepted

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
ive a feeling briar beagle would give me one of her disgusted looks if i even tried exercising her in these souless surroundings,anger,sadness,sadness,214,11,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,anger,sadness
i just need to accept to be treated like a princess everyday without feeling dumb about the situation,sadness,joy,"</think>

joy",204,21,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

joy","</think>

joy"
i just got up from a nap feeling really rotten so exhausted that i feel like i could just wilt onto the floor just sitting here,sadness,anger,anger,215,10,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,sadness,anger
i feel very indecisive about it,fear,surprise,"</think>

surprise",195,30,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"very indecisive about it

Label:
assistant
<think>

</think>

fear","</think>

surprise"
i feel if the pressure vessel has been seriously damaged then far more radiation would have leaked he said,sadness,fear,fear,207,18,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

fear",fear
i have better things to do than to feel humiliated,sadness,anger,"</think>

anger",197,28,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"feel humiliated

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel check the wonder in all that you see you ve got to get loving unconditionally,love,love,"</think>

love",204,21,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"assistant
<think>

</think>

love","</think>

love"
ive been feeling a bit melancholy,sadness,sadness,"</think>

sadness",194,31,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"ive been feeling a bit melancholy

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i believe that feeling accepted in a non judgemental way can be healing,joy,love,"<think>

</think>

love",199,26,225,0.19612240019341698,0.5785,0.5785,0.4193514734763129,"Label:
assistant
<think>

</think>

love","<think>

</think>

love"
i do feel stressed,sadness,fear,fear,206,48,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,", surprise
Think step by step internally.
Output only one final label.

Input text:
i do feel stressed

Label:
assistant
<think>

</think>

fear",fear
i feel benevolent enough to buy them some peanuts and other treats,joy,joy,"</think>

joy",214,40,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"text:
i feel benevolent enough to buy them some peanuts and other treats

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel fine class pin it button count layout horizontal pin it,joy,joy,"</think>

joy",212,42,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"Input text:
i feel fine class pin it button count layout horizontal pin it

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel so worthless and useless these past weeks just because im a certified by stander at home,sadness,sadness,sadness,221,33,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"just because im a certified by stander at home

Label:
assistant
<think>

</think>

sadness",sadness
i feel immensely distracted by the barrage of media i receive solicit,anger,anger,"</think>

anger",213,41,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"Input text:
i feel immensely distracted by the barrage of media i receive solicit

Label:
assistant
<think>

</think>

fear","</think>

anger"
ive been feeling from my adoring fans that would be teh whole like of you who are my friends here i felt brave and excited and ventrured forth with guitar in hand to a local open mic night,love,joy,joy,244,10,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,joy,joy
i love and captured an atmospheric feeling in their landscapes that really impressed me,surprise,love,"</think>

love",214,40,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"i love and captured an atmospheric feeling in their landscapes that really impressed me

Label:
assistant
<think>

</think>

love","</think>

love"
is hand started fondling his aching cock through the fabric of his boxers and he instinctively arched his back to feel more of the delicious sensation,joy,joy,"</think>

joy",232,22,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,":
assistant
<think>

</think>

joy","</think>

joy"
i am feeling energized productive and creative,joy,joy,"</think>

joy",209,45,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i am feeling energized productive and creative

Label:
assistant
<think>

</think>

joy","</think>

joy"
i am feeling lucky to have him,joy,joy,"</think>

joy",208,46,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"step internally.
Output only one final label.

Input text:
i am feeling lucky to have him

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel is vital to keeping my spirit young even as my body fades,joy,joy,"</think>

joy",214,40,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"i feel is vital to keeping my spirit young even as my body fades

Label:
assistant
<think>

</think>

joy","</think>

joy"
i feel agitated and annoyed more than worried or fearful but these feelings can easily lead to being short tempered with my family and feelings of disharmony,fear,anger,"</think>

anger",231,23,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"Label:
assistant
<think>

</think>

anger","</think>

anger"
i still feel scared every time i go into a strange place,fear,fear,"</think>

fear",213,41,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"Input text:
i still feel scared every time i go into a strange place

Label:
assistant
<think>

</think>

fear","</think>

fear"
i don t feel the author s talented,joy,anger,"</think>

anger",209,45,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,".
Output only one final label.

Input text:
i don t feel the author s talented

Label:
assistant
<think>

</think>

anger","</think>

anger"
i feel so jaded and bored,sadness,sadness,sadness,209,45,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"step internally.
Output only one final label.

Input text:
i feel so jaded and bored

Label:
assistant
<think>

</think>

sadness",sadness
im pretty sure and its been about a week and a half so although im feeling kind of betrayed and disillusioned by men at the moment everythings okay,sadness,sadness,sadness,232,22,254,0.22144840825058054,0.5785,0.5785,0.4193514734763129,"Label:
assistant
<think>

</think>

sadness",sadness
i feel like ive lost my mind,sadness,sadness,"</think>

sadness",205,44,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"Output only one final label.

Input text:
i feel like ive lost my mind

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i could feel his breath on me and smell the sweet scent of him,joy,love,"</think>

love",212,37,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"feel his breath on me and smell the sweet scent of him

Label:
assistant
<think>

</think>

love","</think>

love"
i could just take my beliefs and feelings and lock them in a safe somewhere until i get my human life squared away i and just about everyone i know would be a lot happier or perhaps not,joy,anger,anger,239,10,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,sadness,anger
i am feeling sinfully horny this sunday morning,love,joy,"</think>

joy",207,42,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"final label.

Input text:
i am feeling sinfully horny this sunday morning

Label:
assistant
<think>

</think>

joy","</think>

joy"
i just feel like someone out there has to listen and be sympathetic and then,love,sadness,"</think>

sadness",214,35,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"someone out there has to listen and be sympathetic and then

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
ive feeling a little blank and could think of nothing to write about which might be interesting to explore or had my mind captivated,sadness,sadness,"</think>

sadness",224,25,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"ivated

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i feel as the sleep drained from my head i sat up my dog nudging me for affection my wife too has been wanting affection,sadness,sadness,"</think>

sadness",224,25,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i feel to aid other women with infertility disorders this valuable individual guidance is offered for a restricted number of people,joy,sadness,"</think>

sadness",220,29,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"a restricted number of people

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
i remember feeling envious but then why would a young healthy person envy someone who s just barely survived,anger,anger,"</think>

anger",218,31,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"someone who s just barely survived

Label:
assistant
<think>

</think>

anger","</think>

anger"
im still feeling very emotional,sadness,sadness,"</think>

sadness",204,45,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"by step internally.
Output only one final label.

Input text:
im still feeling very emotional

Label:
assistant
<think>

</think>

sadness","</think>

sadness"
im in that last bit of sleep before i get up in the morning i feel like that emotional energy just waits for me,sadness,sadness,"</think>

sadness",222,27,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"for me

Label:
assistant
<think>

</think>

joy","</think>

sadness"
i know nothing is going to change even i feel very envious to these people but i cant stop feeling jealous to these people because its a human beings instinct to act so,anger,anger,anger,234,15,249,0.21683728312927997,0.5785,0.5785,0.4193514734763129,"<think>

</think>

anger",anger
